Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652344	tts_down_50k_SRR13652344	ratio_SRR13652344	last_exon_SRR13652345	tts_down_50k_SRR13652345	ratio_SRR13652345	last_exon_SRR13652346	tts_down_50k_SRR13652346	ratio_SRR13652346
XM_078028217.1	LOC144369129	12	+	372	25273648	25274019	-0.9125499823722517	0.2539137869507099	0.3259499865517318	1	3	NA	1	5	NA	1	16	NA	2	7	6.0	1	2	NA	2	9	8.0
XM_078034607.1	Hmgn5	x	+	1410	64735998	64737407	-0.24193767476329767	0.2585485420552661	0.33063859675830676	12	14	1.1818	6	6	1.0	15	30	2.0714	31	74	2.4333	91	31	0.3333	25	65	2.6667
XM_078028145.1;XM_078028147.1	LOC144369092	12	+	372	18866785	18867156	-0.9011114473794385	0.26161469758937395	0.3338597605220044	1	6	NA	1	6	NA	2	10	9.0	1	7	NA	2	2	1.0	1	4	NA
XM_005324505.4	Prkce	12	-	1377	85144872	85146248	-0.25719166301870267	0.26261389617292163	0.3344352331220923	8	15	2.0	14	6	0.3846	34	27	0.7879	51	31	0.6	5	14	3.25	67	30	0.4394
XM_013358192.4;XM_021725736.3	C3H21orf91	3	-	250	192868386	192868635	-0.5170308165011853	0.2676797909759367	0.34017640103191954	2	99	98.0	1	31	NA	6	147	29.2	4	103	34.0	1	42	NA	6	92	18.2
XM_040281394.2;XM_078015779.1	Lmo7	6	-	117	134800218	134800334	-0.6713394632255969	0.2701045533722454	0.34254423608538404	1	74	NA	2	33	32.0	2	134	133.0	2	68	67.0	1	13	NA	2	53	52.0
XM_013359191.4;XM_040268000.2;XM_013359192.4	Cops7b	7	+	1424	191384059	191385482	0.22689383181092493	0.27511918670476226	0.3481798835890145	8	68	9.5714	14	51	3.8462	27	136	5.1923	15	109	7.7143	5	53	13.0	25	102	4.2083
XM_013363733.4	Ccng2	9	+	1428	58561478	58562905	-0.2578864989040486	0.2905557489814305	0.36695446558731387	15	99	7.0	2	27	26.0	22	114	5.381	16	89	5.8667	6	14	2.6	12	97	8.7273
XM_078048170.1	LOC144377355	1	+	2498	134337791	134340288	0.4424059033940241	0.3229033797424304	0.40612590029460316	8	2	0.1429	10	2	0.1111	19	5	0.2222	26	9	0.32	9	2	0.125	32	12	0.3548
XM_078014535.1	LOC101964448	1	+	1823	189706589	189708411	-0.3404640585028698	0.322862411229524	0.40612590029460316	11	53	5.2	15	33	2.2857	23	79	3.5455	5	14	3.25	2	3	2.0	6	17	3.2
XM_040270112.2	Zmat3	3	-	92	123121409	123121500	-0.6955555008673574	0.3266714245784082	0.4100196892856564	2	49	48.0	1	32	NA	1	119	NA	1	34	NA	1	11	NA	2	65	64.0
XM_078030971.1	Nek1	14	-	202	21615891	21616092	-0.20892731776787757	0.32823171848519944	0.4105173297219786	23	16	0.6818	16	9	0.5333	72	35	0.4789	49	24	0.4792	5	12	2.75	77	17	0.2105
XR_013429863.1	LOC144369981	13	+	1167	90162969	90164135	-0.24567555126008364	0.32841386377758286	0.4105173297219786	10	42	4.5556	7	46	7.5	13	55	4.5	17	76	4.6875	6	12	2.2	14	73	5.5385
XM_078030404.1;XM_078030405.1	LOC144369893	13	+	5283	66292244	66297526	-0.7008208628918154	0.33019746272228334	0.41190276535908554	26	2	0.04	20	1	0.0	45	1	0.0	69	2	0.0147	21	1	0.0	61	1	0.0
XR_013427986.1;XM_013366069.4;XM_078026908.1;XM_078026909.1	Prkab2	11	+	2986	100742358	100745343	0.21093096933783803	0.330931024483922	0.41197535701059673	17	26	1.5625	17	20	1.1875	27	37	1.3846	38	47	1.2432	8	12	1.5714	19	41	2.2222
XM_005318556.4	Elovl5	8	+	1894	99117440	99119333	-0.11813198043959346	0.34332373067509414	0.42517089181008	21	61	3.0	28	119	4.3704	50	136	2.7551	85	267	3.1667	45	84	1.8864	71	282	4.0143
XM_005324136.3	Spmip10	1	-	77	134419547	134419623	0.6133366641658072	0.3436217207579827	0.42517089181008	3	8	3.5	1	3	NA	1	7	NA	12	69	6.1818	1	5	NA	3	17	8.0
XM_005335132.3;XM_078047432.1;XM_013362792.4	LOC101970276	4	+	624	131403263	131403886	-0.24416720540436682	0.3424996365740781	0.42517089181008	12	74	6.6364	13	42	3.4167	6	42	8.2	16	66	4.3333	6	11	2.0	9	65	8.0
XM_005315832.5	Hnmt	7	+	1600	110518521	110520120	0.2354996707752134	0.35188996090542746	0.43451999221115534	15	51	3.5714	20	33	1.6842	43	97	2.2857	8	27	3.7143	5	18	4.25	11	20	1.9
XR_005737857.2	LOC120892981	7	+	4517	66082980	66087496	0.1531480409515635	0.3546529422561301	0.4370470601540189	59	69	1.1724	18	29	1.6471	47	54	1.1522	29	45	1.5714	18	27	1.5294	49	60	1.2292
XM_040276823.2	Sec16b	10	-	113	10847475	10847587	0.29074930561994	0.3580351304400069	0.4403254628395246	4	392	130.3333	5	270	67.25	17	666	41.5625	8	474	67.5714	2	60	59.0	5	516	128.75
XM_005326135.5	Fam174a	1	+	139	107639311	107639449	0.5119239488435503	0.36085412160524066	0.4428994249078407	1	21	NA	2	25	24.0	4	38	12.3333	3	44	21.5	1	38	NA	3	40	19.5
XM_005333264.5	Dck	9	+	2012	53407718	53409729	-0.5452498505517124	0.3637617619877762	0.4455716361697661	3	3	1.0	4	5	1.3333	2	11	10.0	6	5	0.8	1	3	NA	3	4	1.5
XR_005730330.2	Mindy3	10	+	96	86812691	86812786	0.6298631959994024	0.3704729700381033	0.4525263621115501	2	48	47.0	1	23	NA	6	167	33.2	1	52	NA	1	16	NA	1	62	NA
XM_005331082.5	Bpgm	2	+	964	211616266	211617229	0.2369931367581008	0.37092324763241813	0.4525263621115501	3	23	11.0	11	19	1.8	11	20	1.9	28	93	3.4074	9	12	1.375	16	74	4.8667
XM_005326315.5	Sec61b	4	+	287	178546306	178546592	-0.18889902575535028	0.3847010144329872	0.4680921630088609	8	89	12.5714	9	136	16.875	14	226	17.3077	14	219	16.7692	14	61	4.6154	9	279	34.75
XM_078040384.1	Sdhaf3	2	-	265	197722621	197722885	0.14895530168868631	0.3852168292302429	0.4680921630088609	34	37	1.0909	45	17	0.3636	109	105	0.963	40	41	1.0256	3	15	7.0	62	28	0.4426
XM_005316248.5	Eif3e	7	+	179	29213471	29213649	-0.16520043679831062	0.39132996331900105	0.47363348735037825	13	67	5.5	9	38	4.625	16	109	7.2	12	164	14.8182	29	37	1.2857	14	136	10.3846
XM_005318456.5	Cmc2	15	-	150	54952637	54952786	-0.17755819016418642	0.3912845090561181	0.47363348735037825	19	50	2.7222	24	39	1.6522	53	103	1.9615	11	41	4.0	1	6	NA	45	45	1.0
XM_040293949.2	C7H8orf89	7	+	124	57533009	57533132	-1.0995356735509143	0.3967727481592157	0.47856447556564413	1	3	NA	1	3	NA	1	1	NA	1	1	NA	1	1	NA	1	1	NA
XR_013434318.1	LOC144375024	1	-	391	33479010	33479400	0.2501513903321961	0.3969731551413376	0.47856447556564413	29	14	0.4643	20	5	0.2105	23	31	1.3636	14	18	1.3077	2	2	1.0	25	10	0.375
XM_005337410.5	Sec61g	2	+	153	122952013	122952165	-0.390580183920767	0.39799952311173303	0.4788554420081995	2	98	97.0	4	123	40.6667	5	194	48.25	3	86	42.5	2	33	32.0	3	126	62.5
XM_005333731.4	Ide	1	+	2261	33658856	33661116	0.14242761610379248	0.40567220214786803	0.48712606950826676	22	49	2.2857	14	35	2.6154	59	85	1.4483	66	101	1.5385	7	24	3.8333	30	73	2.4828
XM_005339379.5	Pigm	11	+	2112	119709427	119711538	-0.14932379985316266	0.4097224271978589	0.49056810141500157	36	44	1.2286	46	13	0.2667	116	71	0.6087	55	25	0.4444	2	8	7.0	66	33	0.4923
XM_005329835.5;XM_021729495.3	Dhx35	5	+	1132	181660348	181661479	0.20245386901161908	0.4101471011830341	0.49056810141500157	7	44	7.1667	7	36	5.8333	30	93	3.1724	16	65	4.2667	4	16	5.0	16	100	6.6
XM_078034436.1	Rbm41	x	+	5286	40944672	40949957	0.14463848929297574	0.4287055191925664	0.511761970073318	47	32	0.6739	44	17	0.3721	106	38	0.3524	43	30	0.6905	39	10	0.2368	42	24	0.561
XM_078047589.1;XM_078047588.1	Pum3	4	-	154	145733664	145733817	-0.2650285289646824	0.4345291913485323	0.5177007943800873	6	26	5.0	4	36	11.6667	5	78	19.25	8	83	11.7143	2	17	16.0	14	69	5.2308
XM_078053120.1	LOC144378602	6	-	1415	42160272	42161686	-0.2759952521970566	0.4408632480500586	0.5242233553811613	10	6	0.5556	8	9	1.1429	19	13	0.6667	22	8	0.3333	3	3	1.0	16	14	0.8667
XR_005728700.2;XR_013436333.1	LOC120885903	1	-	641	77207688	77208328	0.4437917478262903	0.4438866605333627	0.5267915621115783	27	4	0.1154	25	4	0.125	56	11	0.1818	6	2	0.2	2	1	0.0	15	2	0.0714
XM_005331823.5	Bet1	2	+	161	200381227	200381387	-0.35757194646136214	0.4525246045555753	0.5360000170464095	4	51	16.6667	1	49	NA	5	82	20.25	2	63	62.0	3	17	8.0	3	50	24.5
XM_078019693.1;XM_078019694.1;XM_078019695.1	Ibtk	8	+	2503	77101773	77104275	0.10228707111018148	0.4534803687990431	0.5360911336577835	22	87	4.0952	21	86	4.25	48	241	5.1064	60	225	3.7966	26	172	6.84	46	222	4.9111
XM_078021363.1	LOC101976366	9	-	90	51598983	51599072	-0.279222817776832	0.45481883312040194	0.5366334394650777	19	124	6.8333	5	31	7.5	23	409	18.5455	8	31	4.2857	1	6	NA	1	36	NA
XR_013436623.1	LOC144376311	3	+	345	106163176	106163520	-0.38346120412992146	0.4592120757445478	0.5407709772281355	3	24	11.5	1	21	NA	4	53	17.3333	4	38	12.3333	1	14	NA	6	47	9.2
XM_013356594.4;XM_021723333.3	Ccdc186	1	+	3928	15075484	15079411	0.13799978624703893	0.49011508629843503	0.5749426973885489	20	35	1.7895	14	18	1.3077	39	64	1.6579	26	42	1.64	9	24	2.875	41	61	1.5
XM_005328679.3	Tmem64	7	+	3773	43557004	43560776	-0.1563346667773289	0.4900451520835981	0.5749426973885489	12	25	2.1818	10	32	3.4444	33	77	2.375	27	43	1.6154	7	23	3.6667	17	43	2.625
XM_005328080.4	Arl4d	3	-	134	19272790	19272923	0.16363980799290068	0.49175291254445097	0.575756769005979	361	106	0.2917	266	28	0.1019	1008	81	0.0794	67	15	0.2121	3	1	0.0	47	4	0.0652
XM_005337689.5	Gpc4	x	+	2060	18565318	18567377	-0.2055411240756953	0.4976217444516037	0.5815120002212226	9	17	2.0	9	8	0.875	16	18	1.1333	15	16	1.0714	10	6	0.5556	17	27	1.625
XM_040273761.2	Gpbp1	1	-	18	219832906	219832923	-0.5654165463843962	0.49955751365764933	0.5826579031188645	1	120	NA	1	71	NA	2	175	174.0	1	105	NA	1	18	NA	1	85	NA
XM_013359677.4	Anapc10	9	+	383	129271005	129271387	-0.49071433524552643	0.5021549800161753	0.5845697286447843	1	32	NA	1	21	NA	3	76	37.5	2	41	40.0	1	12	NA	2	42	41.0
XM_005324398.3	Zc3h15	7	+	803	152954169	152954971	0.14318375980248205	0.5113596472448312	0.5934268202489095	7	30	4.8333	13	29	2.3333	23	70	3.1364	26	111	4.4	9	33	4.0	29	71	2.5
XM_078039776.1	Tns3	2	+	2915	130025170	130028084	-0.08221384852295043	0.5117090286080761	0.5934268202489095	31	67	2.2	38	63	1.6757	54	83	1.5472	130	159	1.2248	23	87	3.9091	113	154	1.3661
XM_078018134.1;XM_078018136.1	Agfg1	7	+	685	188091501	188092185	0.17849104068540173	0.5159468317421195	0.5972060101758878	9	40	4.875	8	43	6.0	20	123	6.4211	10	76	8.3333	3	21	10.0	13	61	5.0
XM_078020595.1	Cdkal1	8	+	391	151714894	151715284	-0.3252870075905517	0.5190004752143063	0.5996028217438008	1	24	NA	4	19	6.0	3	25	12.0	4	40	13.0	3	4	1.5	2	32	31.0
XM_013357220.4	Peli1	12	+	2408	69621724	69624131	0.12364575892142181	0.5206676389658105	0.6003917954048098	19	34	1.8333	17	25	1.5	37	74	2.0278	28	67	2.4444	9	19	2.25	46	72	1.5778
XM_040272589.2	Pyroxd2	1	+	138	28414838	28414975	0.6064335804972182	0.5267493873142497	0.6062587287956459	1	7	NA	1	5	NA	1	4	NA	1	18	NA	1	4	NA	2	15	14.0
XM_040279244.2	Igf1	6	+	6192	17638933	17645124	0.0738338222163767	0.5415336155364223	0.6221007636105793	35	20	0.5588	355	141	0.3955	130	37	0.2791	150	51	0.3356	77	35	0.4474	185	79	0.4239
XM_078030019.1;XM_078030018.1	C13H18orf54	13	-	191	19946836	19947026	-0.3722962555316875	0.5560747754396769	0.6376045357485016	25	1	0.0	38	5	0.1081	83	6	0.061	29	2	0.0357	2	1	0.0	44	1	0.0
XM_078042266.1	Stxbp4	3	+	177	29643969	29644145	-0.5530940871814168	0.559246939141159	0.6398232733754217	1	8	NA	1	15	NA	1	14	NA	1	11	NA	1	6	NA	2	16	15.0
XM_078050725.1	Tc2n	5	-	113	112117431	112117543	-0.26558428796287625	0.5601075868565166	0.6398232733754217	3	18	8.5	4	5	1.3333	2	33	32.0	9	36	4.375	2	10	9.0	6	25	4.8
XM_013366049.4	Rnf6	6	+	2807	117287613	117290419	-0.07200346356921489	0.5736094803122018	0.6540220242812022	20	43	2.2105	34	46	1.3636	70	107	1.5362	162	197	1.2174	26	76	3.0	140	183	1.3094
XM_040293984.2	Ythdf3	7	+	3113	64641039	64644151	-0.0556425171320941	0.5852035491137922	0.6659965764168159	76	106	1.4	45	74	1.6591	164	189	1.1534	151	216	1.4333	51	29	0.56	105	177	1.6923
XR_013423342.1	LOC101978069	6	+	12529	158071857	158084385	-0.09245324089673229	0.6056827985795736	0.6880195663566852	67	15	0.2121	30	5	0.1379	99	36	0.3571	198	34	0.1675	41	28	0.675	201	33	0.16
XM_078017197.1	Ppdpfl	7	-	226	78736681	78736906	-0.07604997586326107	0.6412075459982087	0.7243270427016802	50	40	0.7959	62	70	1.1311	187	319	1.7097	31	24	0.7667	3	26	12.5	53	45	0.8462
XR_013426126.1	LOC144366924	9	+	859	123803740	123804598	-0.466120691006303	0.6402978021657382	0.7243270427016802	2	1	0.0	1	3	NA	1	3	NA	2	2	1.0	2	3	2.0	5	6	1.25
XM_040281316.2	Gnl3l	x	+	3726	81086044	81089769	-0.07277185422574581	0.6404554900521662	0.7243270427016802	47	25	0.5217	54	19	0.3396	102	52	0.505	143	53	0.3662	47	19	0.3913	105	59	0.5577
XM_005316590.4	Rsl24d1	5	+	907	26685799	26686705	-0.13764836759258917	0.6455411355506707	0.7265315363208655	6	44	8.6	6	49	9.6	10	84	9.2222	15	99	7.0	5	30	7.25	13	118	9.75
XM_005326140.5	Lnpep	1	+	3232	104814536	104817767	-0.06943370656787196	0.64524458654486	0.7265315363208655	32	46	1.4516	19	42	2.2778	90	116	1.2921	69	90	1.3088	14	29	2.1538	72	97	1.3521
XM_005329734.5	Rad23b	4	+	1333	185377882	185379214	-0.038000420421772596	0.6688552220567409	0.751384319437591	95	298	3.1596	50	216	4.3878	107	528	4.9717	125	525	4.2258	47	117	2.5217	106	513	4.8762
XM_005339669.5	Dnajc15	6	+	227	157117154	157117380	-0.17464119015728036	0.6702157054299875	0.7515286402799493	5	53	13.0	2	35	34.0	3	97	48.0	8	140	19.8571	8	57	8.0	3	141	70.0
XR_013425253.1	LOC144366253	8	+	1047	116827286	116828332	-0.29538694996391585	0.6773351443130893	0.7581182349192376	1	7	NA	2	2	1.0	10	31	3.3333	7	10	1.5	1	6	NA	1	3	NA
XM_005327342.4	Cmpk2	12	+	917	116656264	116657180	-0.09562868361297226	0.6804045791563869	0.7601589620611648	6	26	5.0	15	15	1.0	31	103	3.4	23	54	2.4091	11	8	0.7	22	92	4.3333
XR_001230024.4	Papola	5	+	1216	116147081	116148296	-0.056860445419127124	0.6850010996570188	0.7638951934017943	25	259	10.75	30	220	7.5517	73	485	6.7222	43	320	7.5952	12	53	4.7273	40	361	9.2308
XM_005324425.5	Dusp6	6	+	1491	28757332	28758822	-0.08035111902975392	0.7103366218678818	0.7907031739770217	43	117	2.7619	86	127	1.4824	54	146	2.7358	17	46	2.8125	7	7	1.0	13	25	2.0
XM_040288771.2;XM_040288773.2;XM_013363982.4	Atg4c	11	+	1085	48822371	48823455	-0.12272346157794346	0.7363330018947893	0.81666023846513	6	32	6.2	6	15	2.8	19	50	2.7222	11	12	1.1	3	12	5.5	6	40	7.8
XM_005340532.4	Vps50	2	-	179	201058743	201058921	0.08920452600114655	0.7359529843150893	0.81666023846513	13	19	1.5	6	9	1.6	44	34	0.7674	36	41	1.1429	4	10	3.0	45	38	0.8409
XM_021728028.3	Znf644	11	-	338	74432420	74432757	0.06511855562256588	0.742744975547112	0.8207870200792362	23	71	3.1818	21	29	1.4	44	110	2.5349	42	75	1.8049	2	33	32.0	27	48	1.8077
XR_013428845.1	LOC144369328	12	+	35	50236499	50236533	-0.39333551963029484	0.7417521046328805	0.8207870200792362	1	18	NA	1	6	NA	1	35	NA	1	17	NA	1	6	NA	1	15	NA
XM_078046437.1	Copb1	4	+	380	47989092	47989471	-0.1079190726345747	0.7492326365936919	0.8264591470563327	4	100	33.0	8	82	11.5714	11	158	15.7	5	131	32.5	5	55	13.5	11	109	10.8
XM_078053034.1	Poc1b	6	+	1248	28688415	28689662	-0.07478917731108314	0.7544073688389032	0.8306651534146768	18	48	2.7647	11	37	3.6	23	116	5.2273	20	65	3.3684	7	33	5.3333	19	58	3.1667
XM_005325763.5	Eif4e	9	+	361	103834410	103834770	0.12482697011888236	0.7568152219811095	0.8318149286639221	6	45	8.8	6	77	15.2	10	127	14.0	10	85	9.3333	1	25	NA	5	70	17.25
XM_078051974.1;XM_078051980.1	Pttg1	1	+	134	171415856	171415989	-0.2986611105588215	0.7604286083163522	0.8342831853830482	1	14	NA	1	10	NA	2	40	39.0	1	30	NA	2	5	4.0	1	29	NA
XM_078016128.1;XM_078016127.1;XM_078016129.1;XM_078016126.1;XM_078016125.1	Pds5b	6	-	150	172824206	172824355	-0.11733853866392696	0.7668035784366414	0.8397669350921926	8	13	1.7143	9	10	1.125	6	33	6.4	8	13	1.7143	2	11	10.0	18	28	1.5882
XM_078030098.1	LOC144369806	13	+	1380	28449163	28450542	0.19685175067207522	0.7720446344229581	0.8409771910678651	6	4	0.6	18	72	4.1765	15	34	2.3571	2	4	3.0	2	2	1.0	2	8	7.0
XM_005342122.4	LOC101975961	10	+	562	110911647	110912208	0.07244487951208164	0.7717515706583782	0.8409771910678651	22	61	2.8571	4	7	2.0	28	71	2.5926	48	116	2.4468	3	9	4.0	24	70	3.0
XM_040280981.2	Magohb	6	+	889	96927734	96928622	-0.41900276528645986	0.7697932529113766	0.8409771910678651	1	4	NA	1	2	NA	2	2	1.0	1	3	NA	1	2	NA	2	1	0.0
XM_013356923.4	Cnksr3	8	+	1388	12134195	12135582	0.11128800617840263	0.77649913311094	0.8443216955395247	6	37	7.2	6	24	4.6	10	71	7.7778	7	44	7.1667	4	33	10.6667	7	34	5.5
XM_005320480.5	Mkks	5	+	1093	166091058	166092150	0.09494474056533789	0.7810483261843993	0.8477570800222128	8	34	4.7143	9	31	3.75	23	68	3.0455	8	35	4.8571	5	14	3.25	9	33	4.0
XM_078052266.1	Pcmtd2	5	+	2632	200457951	200460582	0.08143214568166743	0.791338515774819	0.8574005233084184	21	23	1.1	13	9	0.6667	67	76	1.1364	13	18	1.4167	7	5	0.6667	20	20	1.0
XM_040287035.2	Psmg1	3	-	19	210994536	210994554	0.33071667923592646	0.7963080083702951	0.8612551154359575	1	27	NA	1	20	NA	1	56	NA	1	99	NA	1	15	NA	1	44	NA
XM_078027086.1	Ttf2	11	+	3007	109594146	109597152	0.09090821703079753	0.7985458926316573	0.8621468929297539	5	10	2.25	9	7	0.75	19	14	0.7222	23	39	1.7273	13	7	0.5	26	25	0.96
XM_021724847.3	Frmd6	5	-	23	65381131	65381153	-0.30500193429783956	0.8029983367056615	0.8654222356721792	1	21	NA	1	28	NA	1	56	NA	1	49	NA	1	14	NA	2	50	49.0
XR_013426952.1	LOC144367503	10	-	502	124927521	124928022	0.11274760357950307	0.8148245659108106	0.8766190215266217	31	328	10.9	27	120	4.5769	54	321	6.0377	2	23	22.0	2	7	6.0	4	25	8.0
XM_013363894.4	Pdlim5	9	-	22	107629688	107629709	0.28796602021999906	0.818479212204884	0.8774557459489969	1	112	NA	1	57	NA	1	173	NA	2	203	202.0	1	95	NA	1	257	NA
XM_005330139.5	Ostm1	8	+	2311	55224641	55226951	0.08980857821958314	0.8180233667720888	0.8774557459489969	12	33	2.9091	9	26	3.125	35	59	1.7059	9	17	2.0	2	10	9.0	8	18	2.4286
XM_005335853.4	Dusp10	10	-	88	47955261	47955348	-0.2503477559828705	0.8235996750781523	0.8813961435046893	1	65	NA	1	78	NA	1	51	NA	3	136	67.5	2	71	70.0	1	130	NA
XM_005327485.5	Snrnp48	8	+	193	140403145	140403337	-0.12030278588569451	0.8278129985462522	0.8843536411790085	3	60	29.5	2	61	60.0	4	75	24.6667	4	151	50.0	6	48	9.4	4	140	46.3333
XM_078016150.1	B3glct	6	-	325	174080681	174081005	-0.016459966498973674	0.8331698754512812	0.8885203217225202	1	6	NA	1	6	NA	1	9	NA	1	14	NA	1	5	NA	2	10	9.0
XM_078052984.1;XM_013358233.3;XM_005324441.5	Vezt	6	-	159	23647483	23647641	-0.07770389368456886	0.841834527274728	0.8961938248474417	20	28	1.4211	17	23	1.375	41	70	1.725	13	20	1.5833	2	4	3.0	9	10	1.125
XM_013357554.4;XM_040293801.2	Rrm2b	7	+	935	33970576	33971510	-0.1402565568581625	0.8527059270420644	0.9061857412816364	3	23	11.0	2	8	7.0	7	61	10.0	4	14	4.3333	2	9	8.0	2	33	32.0
XM_021723335.3	Trub1	1	-	321	14413352	14413672	0.035998800508661104	0.8658261819591317	0.9185286452088179	36	25	0.6857	23	19	0.8182	77	55	0.7105	61	47	0.7667	4	14	4.3333	122	60	0.4876
XR_013426834.1	LOC101971393	10	+	564	111266435	111266998	0.04443480820396855	0.8738455694658293	0.9254267315523539	24	135	5.8261	2	12	11.0	20	92	4.7895	17	62	3.8125	7	86	14.1667	35	161	4.7059
XM_040285251.2	Cadm1	4	-	55	99156990	99157044	-0.23872988807490195	0.8823135577358998	0.9327751650240882	1	41	NA	1	86	NA	1	94	NA	1	103	NA	1	25	NA	2	140	139.0
XM_005324230.3	Ndfip1	1	+	985	122489132	122490116	-0.027458475524170797	0.8867404457761952	0.9358333424281644	16	111	7.3333	18	66	3.8235	42	190	4.6098	42	219	5.3171	21	67	3.3	40	226	5.7692
XR_013428152.1	Or10j5	11	+	178	120177041	120177218	-0.10478797240108333	0.8889971266030418	0.9365945547976778	2	82	81.0	2	68	67.0	5	209	52.0	4	149	49.3333	3	74	36.5	5	246	61.25
XR_013425731.1;XR_013425729.1	LOC120892394	9	-	455	17241160	17241614	0.1476316234726553	0.9008172499534993	0.9461587300714229	2	1	0.0	1	11	NA	1	11	NA	15	38	2.6429	1	13	NA	12	157	14.1818
XR_013424694.1;XM_078018769.1;XM_078018768.1;XM_078018766.1	Qki	8	-	271	5059630	5059900	-0.08053908549605306	0.9011774133958963	0.9461587300714229	4	98	32.3333	4	115	38.0	5	309	77.0	7	240	39.8333	3	47	23.0	3	193	96.0
XM_078022968.1	Zbtb18	10	-	121	55481957	55482077	0.04464664439200999	0.9120231966334171	0.9559006012824475	1	27	NA	2	8	7.0	2	47	46.0	1	45	NA	1	7	NA	4	41	13.3333
XM_078043122.1	LOC144376238	3	-	300	72010787	72011086	0.03837535735919138	0.9205938867041571	0.9615792309752326	26	21	0.8	12	15	1.2727	37	40	1.0833	26	31	1.2	4	7	2.0	28	21	0.7407
XR_013425705.1	LOC144366620	9	-	449	10072541	10072989	-0.13657585881773798	0.9199989741107562	0.9615792309752326	19	26	1.3889	13	29	2.3333	59	26	0.431	3	4	1.5	1	1	NA	2	1	0.0
XM_005323041.4	Txnl1	13	+	235	18061317	18061551	0.041656926471292176	0.9261881994648232	0.9649563150288093	8	95	13.4286	5	101	25.0	15	206	14.6429	12	207	18.7273	7	58	9.5	8	165	23.4286
XM_078031049.1	Sorbs2	14	-	19	34900909	34900927	0.112883311161889	0.9269908206670201	0.9649563150288093	3	123	61.0	2	83	82.0	4	172	57.0	3	99	49.0	1	43	NA	2	137	136.0
XR_013437826.1	LOC144377156	4	+	217	74971056	74971272	-0.1956961947915937	0.9286863993898986	0.9650744525176118	1	13	NA	1	6	NA	1	20	NA	4	34	11.0	1	10	NA	1	16	NA
XM_078046246.1	Apip	4	+	321	29824597	29824917	-0.08474485587331579	0.9371165561933785	0.9721787402686409	4	52	17.0	2	18	17.0	1	48	NA	6	96	19.0	5	36	8.75	3	126	62.5
XM_005325613.4	Fbxo4	1	+	1881	248491200	248493080	0.03205813071379481	0.9401013633501389	0.9736194085629623	12	34	3.0	11	25	2.4	27	111	4.2308	14	45	3.3846	3	30	14.5	22	43	2.0
XR_013425022.1;XR_013425023.1;XM_078019685.1;XM_078019684.1;XM_078019687.1;XM_078019689.1	Ube3d	8	+	579	76535235	76535813	0.10183486809507813	0.9452853792846997	0.9751125157988474	2	14	13.0	3	11	5.0	2	33	32.0	4	25	8.0	1	9	NA	5	48	11.75
XM_078030545.1	Ercc6l2	13	+	171	92211668	92211838	-0.036676535418449986	0.9463387038572421	0.9751125157988474	4	19	6.0	1	22	NA	7	72	11.8333	4	25	8.0	2	8	7.0	1	35	NA
XR_013432160.1;XR_013432159.1;XR_013432161.1	LOC144372111	y	-	94	23217811	23217904	0.1106636329807894	0.9436164296656119	0.9751125157988474	1	10	NA	1	10	NA	1	24	NA	2	32	31.0	1	6	NA	1	31	NA
XM_078021724.1;XM_078021735.1;XM_078021731.1;XM_078021732.1;XM_078021744.1;XM_078021728.1;XM_078021737.1;XM_078021739.1;XM_078021746.1;XM_078021726.1;XM_078021736.1;XM_078021745.1;XM_078021730.1;XM_078021741.1;XM_078021748.1;XM_078021725.1;XM_078021734.1;XM_078021751.1;XM_078021729.1;XM_078021738.1;XM_078021740.1;XM_078021747.1;XM_078021727.1;XM_078021742.1	Camk2d	9	+	2125	90939845	90941969	0.032630248289064065	0.9489465359357521	0.9755505513548541	13	29	2.3333	6	11	2.0	41	33	0.8	17	19	1.125	16	14	0.8667	11	29	2.8
XR_013424969.1	LOC144366099	8	+	320	51382209	51382528	0.05042916477850855	0.9499623401717759	0.9755505513548541	2	23	22.0	3	7	3.0	1	43	NA	3	21	10.0	2	15	14.0	2	34	33.0
XM_005333255.5	Cox18	9	-	520	54875592	54876111	0.00015079705470318403	0.9535859881835453	0.9776259710789289	26	32	1.24	29	19	0.6429	77	44	0.5658	45	57	1.2727	7	14	2.1667	97	28	0.2812
XM_078029930.1;XM_078029929.1	Rnf152	13	+	8240	13946696	13954935	-0.014832862874911302	0.9573103537272409	0.9797975096872769	88	40	0.4483	36	10	0.2571	218	69	0.3134	107	24	0.217	25	7	0.25	182	87	0.4751
XM_078039728.1;XM_078039733.1	Cobl	2	+	584	126509464	126510047	0.05289542320563776	0.969070850691367	0.9819488686407539	5	91	22.5	4	75	24.6667	7	115	19.0	5	73	18.0	1	35	NA	6	106	21.0
XR_013429546.1	LOC144369781	2	+	197	33618873	33619069	0.05331861856471454	0.9640590536477133	0.9819488686407539	1	18	NA	3	17	8.0	3	58	28.5	1	32	NA	2	23	22.0	5	41	10.0
