Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652335	tts_down_50k_SRR13652335	ratio_SRR13652335	last_exon_SRR13652336	tts_down_50k_SRR13652336	ratio_SRR13652336	last_exon_SRR13652337	tts_down_50k_SRR13652337	ratio_SRR13652337
XM_078043446.1	Xrn1	3	-	353	88342184	88342536	-0.682841720282567	1.1075737974845309e-05	9.168784827871942e-05	34	35	1.0303	16	31	2.0	65	95	1.4688	37	24	0.6389	38	34	0.8919	54	57	1.0566
XM_078023546.1	Pdgfa	10	-	125	103828081	103828205	-2.3499923966330263	1.2005168802025995e-05	9.852517844421334e-05	1	44	NA	1	46	NA	1	77	NA	1	27	NA	4	35	11.3333	5	40	9.75
XR_013438598.1	LOC144377606	5	+	204	168513096	168513299	1.3776794550458082	1.2698407645338225e-05	0.00010332379554155548	4	11	3.3333	6	15	2.8	5	81	20.0	2	37	36.0	6	131	26.0	6	53	10.4
XM_013363733.4	Ccng2	9	+	1428	58561478	58562905	-0.8911045484501224	1.4050653485848179e-05	0.00011335781456379209	15	99	7.0	2	27	26.0	22	114	5.381	14	44	3.3077	19	64	3.5	24	94	4.0435
XM_078043562.1	Serp1	3	+	1970	101993193	101995162	-0.36756703415602665	1.417656825295198e-05	0.00011341254602361584	81	230	2.8625	94	228	2.4409	179	359	2.0112	91	131	1.4444	66	158	2.4154	105	190	1.8173
XM_078030407.1	LOC144369910	13	-	2183	72821961	72824143	1.2442032588443328	1.4959114291297155e-05	0.00011867564004429077	6	21	4.0	25	31	1.25	34	51	1.5152	5	16	3.75	4	27	8.6667	5	15	3.5
XM_005343030.5	Etaa1	12	-	372	66652170	66652541	-0.438467583542432	1.5841782716409637e-05	0.00012463948054563617	51	84	1.66	30	51	1.7241	150	183	1.2215	58	82	1.4211	140	124	0.8849	152	155	1.0199
XM_078050707.1	Calm1	5	+	3518	110996382	110999899	0.4135439659063821	1.6293885929265642e-05	0.00012696699812327745	127	94	0.7381	106	93	0.8762	208	141	0.6763	51	82	1.62	89	71	0.7955	132	115	0.8702
XM_005316537.5	Dut	5	-	264	32757411	32757674	-1.0609921576293613	1.640434954744026e-05	0.00012696699812327745	11	41	4.0	4	37	12.0	7	37	6.0	11	37	3.6	22	33	1.5238	12	44	3.9091
XM_078050267.1	Scfd1	5	-	154	83567472	83567625	-0.6773778207478792	1.7028905485709267e-05	0.0001307380485677034	22	53	2.4762	22	42	1.9524	24	60	2.5652	30	43	1.4483	44	67	1.5349	54	71	1.3208
XR_013427849.1	LOC144368081	11	-	745	50810946	50811690	-0.47151221964134715	1.72221524617578e-05	0.0001311639131487474	47	105	2.2609	29	14	0.4643	101	168	1.67	67	67	1.0	102	137	1.3465	130	127	0.9767
XM_005331840.5	Mreg	7	-	505	178444301	178444805	0.898236466355581	2.5138992655176694e-05	0.00018993905561689057	8	10	1.2857	18	7	0.3529	34	72	2.1515	8	30	4.1429	27	45	1.6923	17	40	2.4375
XM_078032302.1	Sall1	15	-	25	30390090	30390114	-1.0655581630755682	2.5527749224377724e-05	0.00019135761623313065	6	165	32.8	3	139	69.0	13	375	31.1667	10	149	16.4444	10	134	14.7778	8	142	20.1429
XM_078017038.1	Tram1	7	+	1578	59672409	59673986	-0.5105961459313451	2.631459981733412e-05	0.00019571483614142253	31	101	3.3333	38	93	2.4865	90	337	3.7753	39	62	1.6053	30	104	3.5517	58	118	2.0526
XM_005326471.5	Irs1	7	-	4836	187489266	187494101	-0.9244096532915866	2.7652261852274912e-05	0.00020406940529740867	56	8	0.1273	115	12	0.0965	156	14	0.0839	117	7	0.0517	218	9	0.0369	204	14	0.064
XM_005328668.5	Ndufaf6	7	-	239	39913114	39913352	0.6200856362120435	3.044518675355955e-05	0.0002229524445337592	27	41	1.5385	41	15	0.35	73	36	0.4861	48	52	1.0851	43	47	1.0952	63	57	0.9032
XM_021725090.3	Pold3	4	+	739	62837877	62838615	-1.435696926163132	3.2443820934153536e-05	0.00023577494297186385	2	26	25.0	1	27	NA	11	93	9.2	5	18	4.25	8	27	3.7143	7	46	7.5
XM_005315895.5	Bin1	7	-	368	104512688	104513055	0.540245917092123	4.095434154773605e-05	0.00029536767540488425	49	30	0.6042	60	26	0.4237	103	75	0.7255	48	41	0.8511	77	53	0.6842	71	78	1.1
XM_005331743.5	Rps29	5	+	109	67136413	67136521	1.0923794577631996	4.382601990382694e-05	0.00031370203720634024	12	85	7.6364	4	65	21.3333	15	142	10.0714	3	73	36.0	6	126	25.0	9	161	20.0
XR_013434699.1;XR_013434700.1;XR_013434698.1;XM_078039081.1	LOC101963847	2	-	163	84029908	84030070	-0.6334685584674835	4.4288412658761715e-05	0.0003146460362025459	20	73	3.7895	12	196	17.7273	50	242	4.9184	11	45	4.4	23	149	6.7273	32	74	2.3548
XM_005330229.5	Nhlrc3	6	-	317	166973977	166974293	-0.9766886931503245	4.516725744982254e-05	0.0003185128080906004	15	14	0.9286	21	8	0.35	39	36	0.9211	16	3	0.1333	48	17	0.3404	25	14	0.5417
XR_013426236.1	LOC144367032	10	-	413	70166150	70166562	-0.8416091008835513	4.935772010260202e-05	0.0003455040407182142	58	56	0.9649	8	21	2.8571	18	13	0.7059	54	38	0.6981	28	18	0.6296	13	6	0.4167
XR_013427816.1	LOC120890779	11	+	710	44833004	44833713	1.1416371787879405	5.440196316725464e-05	0.000378034079819171	6	18	3.4	7	17	2.6667	30	24	0.7931	1	19	NA	12	19	1.6364	7	28	4.5
XM_005342995.5	Ch25h	1	+	1456	36332001	36333456	2.3088115611994926	5.518342023004168e-05	0.00038068562361593967	7	1	0.0	22	3	0.0952	7	1	0.0	4	3	0.6667	4	3	0.6667	5	3	0.5
XR_013423342.1	LOC101978069	6	+	12529	158071857	158084385	0.7037892767080011	6.080416422076701e-05	0.0004164429089076992	67	15	0.2121	30	5	0.1379	99	36	0.3571	35	16	0.4412	89	41	0.4545	93	38	0.4022
XM_005316248.5	Eif3e	7	+	179	29213471	29213649	0.9011734308326358	7.562864147048914e-05	0.0005142747619993262	13	67	5.5	9	38	4.625	16	109	7.2	5	70	17.25	5	89	22.0	20	127	6.6316
XM_040282189.2	Mylk4	8	-	300	134650247	134650546	-0.9332868290364389	7.689612438249728e-05	0.0005191851802279248	36	57	1.6	37	50	1.3611	63	60	0.9516	8	8	1.0	28	15	0.5185	6	4	0.6
XM_005319822.5	Gorab	10	+	2154	5296465	5298618	0.655331422997802	8.472047043920067e-05	0.0005679851257614017	22	35	1.619	23	23	1.0	59	51	0.8621	11	32	3.1	26	55	2.16	59	64	1.0862
XM_078039603.1	LOC110596937	2	-	2378	112961970	112964347	0.5447004153469197	8.926584168763974e-05	0.0005919051808635598	19	150	8.2778	30	126	4.3103	65	338	5.2656	12	169	15.2727	29	167	5.9286	33	244	7.5938
XM_013358906.4;XM_013358907.4	Ecd	1	+	345	49135201	49135545	1.828092618540391	8.953187609700903e-05	0.0005919051808635598	1	23	NA	5	10	2.25	5	38	9.25	1	27	NA	1	28	NA	3	46	22.5
XM_021734705.3	Gprin3	9	+	8761	112135228	112143988	-0.42645236992439195	9.230733290988761e-05	0.000606045385725607	207	97	0.466	25	15	0.5833	136	120	0.8815	146	60	0.4069	115	69	0.5965	128	55	0.4252
XM_078031069.1;XM_078031068.1	F11	14	+	661	35313366	35314026	0.5542804030338863	0.00010373635085076661	0.0006764178493830808	23	75	3.3636	31	31	1.0	56	100	1.8	20	65	3.3684	42	95	2.2927	38	106	2.8378
XM_005339498.5;XM_013364822.4	Sema6a	1	+	3436	143996709	144000144	0.9076062969103121	0.00010459092916526037	0.0006773507793559719	16	19	1.2	9	9	1.0	31	19	0.6	20	15	0.7368	14	20	1.4615	9	39	4.75
XM_005319202.5	Epdr1	2	-	534	138499511	138500044	-0.4914428856449575	0.00010577247187588009	0.0006803742785529585	68	57	0.8358	55	24	0.4259	121	72	0.5917	57	21	0.3571	132	66	0.4962	120	52	0.4286
XR_005736571.2	LOC120891973	2	-	185	140442168	140442352	-0.7738176243149251	0.00012110766404833164	0.0007737885649262532	19	11	0.5556	16	13	0.8	38	62	1.6486	17	14	0.8125	44	21	0.4651	42	26	0.6098
XM_005339190.4	Pten	1	+	6653	69740644	69747296	-0.32437093629478264	0.00013225850301000114	0.0008394006324368073	177	78	0.4375	155	74	0.474	386	113	0.2909	221	66	0.2955	280	100	0.3548	379	102	0.2672
XM_040294268.2	Kynu	7	+	228	115036933	115037160	1.0709618212088905	0.00014659925231397413	0.0009242548887609495	5	125	31.0	10	69	7.5556	29	227	8.0714	5	45	11.0	2	80	79.0	5	141	35.0
XM_005330784.5;XM_078031311.1	Prag1	14	-	233	69598521	69598753	0.8106719478930441	0.00015375230544760037	0.0009629749656981287	11	13	1.2	14	11	0.7692	35	16	0.4412	12	19	1.6364	56	52	0.9273	36	50	1.4
XR_013425053.1;XR_013425052.1;XM_078019780.1;XM_078019779.1;XM_078019778.1	Ogfrl1	8	-	345	86435611	86435955	0.6853890875708962	0.0001637408201817132	0.0010188317700195488	30	17	0.5517	18	14	0.7647	70	26	0.3623	17	20	1.1875	57	40	0.6964	57	44	0.7679
XM_078019877.1	Elovl5	8	+	1894	99117440	99119333	0.5440820916818615	0.00017432287115038789	0.001077632294384216	21	61	3.0	28	119	4.3704	50	136	2.7551	18	89	5.1765	26	114	4.52	37	175	4.8333
XM_013356594.4;XM_021723333.3	Ccdc186	1	+	3928	15075484	15079411	-0.7116558999890494	0.0001893095722173829	0.0011627271790383776	20	35	1.7895	14	18	1.3077	39	64	1.6579	21	23	1.1	19	16	0.8333	45	43	0.9545
XM_078023354.1	Vim	10	-	712	85635696	85636407	0.9182337841990608	0.0002095920990117652	0.0012790492196102594	23	19	0.8182	42	23	0.5366	23	22	0.9545	7	21	3.3333	10	11	1.1111	12	10	0.8182
XM_005318456.5	Cmc2	15	-	150	54952637	54952786	-0.5738096468451163	0.00021113221889061464	0.0012802412253749371	19	50	2.7222	24	39	1.6522	53	103	1.9615	18	24	1.3529	50	50	1.0	45	81	1.8182
XM_005335189.5	Ice1	1	-	333	258956676	258957008	-0.6150187041474416	0.0002276641898849172	0.0013717487896863366	19	38	2.0556	12	62	5.5455	46	204	4.5111	7	52	8.5	28	51	1.8519	39	66	1.7105
XM_078038289.1;XM_078038293.1;XM_078038290.1	Thrb	2	+	4878	35960911	35965788	-0.23861049239652107	0.0002391550488641977	0.0014319220535768315	222	241	1.086	254	163	0.6403	292	252	0.8625	254	128	0.502	213	197	0.9245	285	220	0.7711
XM_078044473.1;XM_078044469.1;XM_078044472.1;XM_078044471.1;XM_078044470.1	Nrip1	3	-	139	190623262	190623400	0.7458484266459745	0.000244872227879817	0.001456989755884911	12	111	10.0	17	118	7.3125	24	241	10.4348	5	124	30.75	15	149	10.5714	10	158	17.4444
XM_005333681.5	Hif1an	1	-	177	26493733	26493909	-0.6233931559621142	0.00026823179755411787	0.0015860662811895663	19	99	5.4444	12	74	6.6364	20	190	9.9474	8	81	11.4286	34	99	2.9697	28	120	4.4074
XM_078016315.1;XM_078016316.1;XM_078016317.1;XM_078016318.1;XM_078016319.1;XM_078016320.1	LOC101967703	6	+	7339	191818219	191825557	-0.9492057342023691	0.00028410562854220536	0.0016695590022974044	11	7	0.6	18	5	0.2353	118	54	0.453	33	6	0.1562	26	6	0.2	45	12	0.25
XM_005328080.4	Arl4d	3	-	134	19272790	19272923	-0.3152759112070694	0.00028636911293865937	0.0016725361688196547	361	106	0.2917	266	28	0.1019	1008	81	0.0794	417	41	0.0962	676	84	0.123	726	88	0.12
XR_013424472.1	LOC120883756	7	-	1096	197596285	197597380	0.6722737749843618	0.00029189214663434917	0.0016943983146091488	14	25	1.8462	19	27	1.4444	60	76	1.2712	9	36	4.375	29	47	1.6429	21	47	2.3
XM_005341913.4	Maged1	x	-	220	84422277	84422496	1.2799765749557452	0.000329768462743725	0.0018920816298970992	17	2	0.0625	17	2	0.0625	22	7	0.2857	12	5	0.3636	25	10	0.375	20	11	0.5263
XM_005324782.5	Spry2	6	+	1769	130880497	130882265	-0.3124610215247061	0.0003319092775134617	0.0018920816298970992	47	135	2.913	50	85	1.7143	154	431	2.8105	75	138	1.8514	131	284	2.1769	156	312	2.0065
XM_040277573.2	Lyplal1	10	+	853	45696585	45697437	1.010352479663743	0.00033062723747598815	0.0018920816298970992	8	32	4.4286	4	32	10.3333	25	101	4.1667	4	48	15.6667	3	43	21.0	11	71	7.0
XM_078042296.1;XM_078042295.1	Mrps23	3	-	155	31921743	31921897	-0.767506240251887	0.0003760548263506866	0.0021309773493205573	20	22	1.1053	22	20	0.9048	19	13	0.6667	19	13	0.6667	41	17	0.4	43	23	0.5238
XM_078047381.1	Gas1	4	+	2620	126057653	126060272	-0.6490192351787013	0.0003986807774694378	0.0022458230778160046	43	31	0.7143	25	14	0.5417	53	25	0.4615	27	18	0.6538	70	20	0.2754	66	19	0.2769
XR_013434468.1	LOC144375072	2	-	637	48680532	48681168	-0.8428083283510923	0.0004053684108324681	0.0022700631006618214	10	19	2.0	9	20	2.375	13	44	3.5833	16	19	1.2	22	23	1.0476	12	27	2.3636
XM_005324491.5	Mcfd2	12	+	1495	84072907	84074401	-0.3931118620712555	0.00042335573656941157	0.002356927843357192	39	104	2.7105	47	60	1.2826	117	112	0.9569	64	62	0.9683	70	72	1.029	93	113	1.2174
XM_005331082.5	Bpgm	2	+	964	211616266	211617229	1.0671755354757713	0.00045824354428787697	0.0025363247335003425	3	23	11.0	11	19	1.8	11	20	1.9	6	25	4.8	2	30	29.0	9	33	4.0
XM_078047583.1	Smarca2	4	+	915	145087568	145088482	0.8509679373769796	0.00047774646153263327	0.0026289863085495195	10	54	5.8889	10	25	2.6667	34	114	3.4242	6	32	6.2	9	41	5.0	6	67	13.2
XR_013435562.1	LOC120891771	2	-	267	230115542	230115808	-1.9065745096696318	0.0005036768837862759	0.0027557493871524985	27	1	0.0	33	4	0.0938	118	6	0.0427	32	1	0.0	80	1	0.0	70	1	0.0
XR_005732848.2	LOC120889066	8	+	429	86349544	86349972	0.9176629123420944	0.0005066872556169299	0.0027563354286120703	10	115	12.6667	9	78	9.625	9	303	37.75	6	109	21.6	6	159	31.6	3	168	83.5
XM_005323965.3	Tspan7	x	-	159	95627517	95627675	0.7710024977865025	0.0005095746170543324	0.0027563354286120703	16	13	0.8	18	10	0.5294	26	21	0.8	22	15	0.6667	22	40	1.8571	20	28	1.4211
XM_078046428.1	Sox6	4	+	6645	46634679	46641323	-0.38152751215832664	0.0005306470157059044	0.002849175315344658	104	66	0.6311	80	28	0.3418	181	87	0.4778	99	41	0.4082	176	64	0.36	182	66	0.3591
XM_078022856.1	Dusp10	10	-	448	47955484	47955931	-0.2989956708102381	0.0005327239560203248	0.002849175315344658	270	65	0.2379	213	78	0.3632	831	51	0.0602	423	53	0.1232	403	71	0.1741	619	83	0.1327
XM_005324799.5	Kctd12	6	+	6156	133804697	133810852	0.9678827484304766	0.00054198612465244	0.0028825183836263847	27	11	0.3846	45	5	0.0909	30	8	0.2414	8	6	0.7143	23	9	0.3636	25	11	0.4167
XM_078023450.1;XM_078023451.1	Svil	10	-	155	93755850	93756004	0.7184024464697881	0.0005605683942569206	0.0029647839518477134	9	17	2.0	17	19	1.125	28	23	0.8148	14	30	2.2308	23	53	2.3636	31	42	1.3667
XM_005328636.5	Ripk2	7	-	487	44280097	44280583	0.39229317441048595	0.0005905991207870653	0.0031063555966258905	55	66	1.2037	67	57	0.8485	87	124	1.4302	26	82	3.24	93	81	0.8696	65	105	1.625
XM_078047405.1	LOC110597334	4	+	1558	128613463	128615020	0.699228420492745	0.000621655925708323	0.003251738688320459	9	30	3.625	18	27	1.5294	42	82	1.9756	11	32	3.1	10	43	4.6667	21	64	3.15
XR_005730286.2	Sfmbt2	10	-	326	72378545	72378870	0.6033153882955233	0.0006260706226045538	0.0032569356979209574	12	41	3.6364	10	32	3.4444	42	95	2.2927	21	60	2.95	22	126	5.9524	24	103	4.4348
XM_078019349.1	LOC144366078	8	+	583	46255401	46255983	-0.20756008065998763	0.000677395525730371	0.0034904434436168496	82	390	4.8025	87	301	3.4884	271	1084	4.0111	147	487	3.3288	201	780	3.895	302	1003	3.3289
XM_078048872.1	Ythdc2	1	-	441	146670772	146671212	-0.3939256876177896	0.0006782899549045349	0.0034904434436168496	60	57	0.9492	51	54	1.06	112	95	0.8468	56	50	0.8909	119	57	0.4746	93	81	0.8696
XM_078048082.1;XM_021723477.3;XM_078048081.1;XM_021723476.3;XM_021723475.3	Cdk5rap2	4	-	239	196574651	196574889	-0.40201057811145957	0.0007343657022558232	0.003758688970685719	58	62	1.0702	46	63	1.3778	160	110	0.6855	36	44	1.2286	94	52	0.5484	90	58	0.6404
XM_078043342.1;XM_078043341.1	Ryk	3	-	420	81462478	81462897	-0.589293179475267	0.0007968992814243152	0.004056941796341969	11	36	3.5	23	38	1.6818	35	78	2.2647	15	32	2.2143	39	36	0.9211	31	56	1.8333
XM_078023471.1;XM_078023470.1;XM_078023474.1	Mpp7	10	+	3128	95697404	95700531	-0.9650560718274483	0.0008200963341643296	0.00413767572795271	4	857	285.3333	5	663	165.5	3	960	479.5	3	291	145.0	3	1822	910.5	12	497	45.0909
XM_040276823.2	Sec16b	10	-	113	10847475	10847587	-0.7359766121231491	0.0008214503283435526	0.00413767572795271	4	392	130.3333	5	270	67.25	17	666	41.5625	13	348	28.9167	13	492	40.9167	17	551	34.375
XR_013436602.1	LOC144376299	3	-	169	100539416	100539584	-0.9666476571487379	0.0008651131786658948	0.004334672347841746	4	7	2.0	9	6	0.625	11	21	2.0	15	13	0.8571	23	9	0.3636	24	22	0.913
XM_040278227.2;XM_013360085.4;XM_005328544.5	LOC101974766	10	-	159	122366119	122366277	-0.5492049062656675	0.0008832114648342786	0.004397844005550944	50	32	0.6327	40	22	0.5385	73	41	0.5556	41	20	0.475	73	28	0.375	58	20	0.3333
XM_005327221.3	Pja2	1	-	139	115434864	115435002	0.390018770398808	0.0008869601355732997	0.004397844005550944	25	73	3.0	48	64	1.3404	141	134	0.95	43	88	2.0714	51	79	1.56	64	121	1.9048
XM_078050245.1;XM_078050244.1	Nubpl	5	-	145	82835679	82835823	0.7975030888430029	0.0008923525055118699	0.004401655882110363	9	12	1.375	10	11	1.1111	28	17	0.5926	10	22	2.3333	25	22	0.875	19	40	2.1667
XM_078026806.1	LOC120890846	11	+	3133	82332629	82335761	-0.28032024146107715	0.0009040582325618537	0.0044364094711282715	87	196	2.2674	54	72	1.3396	213	371	1.7453	94	135	1.4409	110	174	1.5872	142	200	1.4113
XM_078021361.1;XM_078021360.1;XM_078021359.1	LOC101969097	9	-	472	51414977	51415448	-0.8264583660940398	0.0009666343734670379	0.00471915858225959	21	23	1.1	9	9	1.0	20	24	1.2105	14	14	1.0	22	9	0.381	22	13	0.5714
XM_005329286.4	Lpl	14	-	310	14981884	14982193	0.9963546979436776	0.0011410963232558852	0.0055424678558143	13	15	1.1667	12	9	0.7273	12	20	1.7273	6	7	1.2	9	26	3.125	4	13	4.0
XR_013424564.1	LOC144365824	1	-	632	261754041	261754672	-1.1337206197092558	0.0012135974877351245	0.005864694458496643	5	16	3.75	2	23	22.0	3	39	19.0	5	22	5.25	8	18	2.4286	8	30	4.1429
XR_013424179.1;XM_040294521.2	Rbm45	7	+	10283	145806647	145816929	0.3665178470930989	0.0012878704883314074	0.006192185378239898	107	51	0.4717	81	33	0.4	227	70	0.3053	99	39	0.3878	108	55	0.5047	138	79	0.5693
XM_078018129.1;XM_078018130.1;XM_078018137.1;XM_078018135.1	Agfg1	7	+	685	188091501	188092185	0.8137395254045562	0.0015362473985426357	0.007349284037249192	9	40	4.875	8	43	6.0	20	123	6.4211	5	49	12.0	7	52	8.5	8	92	13.0
XM_013355829.4;XM_078020213.1	Zbtb9	8	-	207	116888237	116888443	0.36648145599510856	0.001577882833951255	0.007510722289607973	61	73	1.2	64	39	0.6032	125	113	0.9032	41	47	1.15	89	79	0.8864	65	97	1.5
XM_005316323.5	Ptdss1	7	-	318	38843419	38843736	-0.43627496028492035	0.0016094314892588968	0.00762277998892771	86	34	0.3882	97	39	0.3958	171	34	0.1941	60	22	0.3559	154	33	0.2092	154	27	0.1699
XM_013364302.4	LOC101956511	12	-	155	2618568	2618722	-0.28977058603392875	0.001621814096346187	0.007643401087730544	102	144	1.4158	80	105	1.3165	229	334	1.4605	83	73	0.878	79	94	1.1923	100	137	1.3737
XM_078034770.1	Fam120c	x	-	1066	80706935	80708000	-0.5380281829992954	0.0017154891291119461	0.008045052467559472	37	21	0.5556	27	25	0.9231	76	57	0.7467	21	24	1.15	51	20	0.38	64	21	0.3175
XM_005323041.4	Txnl1	13	+	235	18061317	18061551	0.9460878554641574	0.0017584853260406452	0.008206264854856345	8	95	13.4286	5	101	25.0	15	206	14.6429	1	74	NA	4	118	39.0	9	174	21.625
XM_078016233.1	Pde4d	1	+	4946	218270861	218275806	0.7881834683366759	0.0017817311039690711	0.008274185419407588	21	26	1.25	16	7	0.4	24	15	0.6087	8	13	1.7143	11	15	1.4	20	21	1.0526
XM_005335752.4	C1H5orf15	1	+	1449	158853060	158854508	0.6355318954386624	0.0019095009192987976	0.00882448968530318	7	34	5.5	18	23	1.2941	25	48	1.9583	10	36	3.8889	15	48	3.3571	27	86	3.2692
XM_078040933.1;XM_078040934.1	Ube3c	2	+	1346	230567266	230568611	-0.569612723245905	0.0019283472527838693	0.008868534225363496	15	67	4.7143	16	75	4.9333	17	94	5.8125	19	61	3.3333	20	62	3.2105	21	75	3.7
XM_040288964.2	Selenof	11	-	347	70102114	70102460	-0.3151901119381651	0.0019476470473173558	0.008914230716567897	56	117	2.1091	52	84	1.6275	189	265	1.4043	59	76	1.2931	70	90	1.2899	95	129	1.3617
XM_078038661.1	LOC120891377	2	-	174	61241465	61241638	-0.6847627726028597	0.001961547714592788	0.008934896766948967	14	13	0.9231	36	14	0.3714	68	20	0.2836	31	7	0.2	57	12	0.1964	41	16	0.375
XM_021735088.3;XM_005338023.5	Fam76b	4	-	429	81862462	81862890	-0.4817623623264174	0.001991642496259287	0.009028779316375435	13	40	3.25	28	39	1.4074	69	110	1.6029	25	33	1.3333	38	39	1.027	46	69	1.5111
XM_021728964.3;XM_005329091.4	Dcun1d5	4	-	414	87873627	87874040	-0.413388508427392	0.002060397507855447	0.009296201078096615	34	57	1.697	25	48	1.9583	100	104	1.0404	28	44	1.5926	62	44	0.7049	69	78	1.1324
XR_005734285.2	LOC120890021	4	-	284	110643035	110643318	0.6026532877426327	0.00208813710847553	0.009332894494219271	10	22	2.3333	18	43	2.4706	19	59	3.2222	24	73	3.1304	18	83	4.8235	14	64	4.8462
XM_005339935.5	Coxfa4	2	+	261	193746747	193747007	-0.9375709751443982	0.0020811715940222413	0.009332894494219271	3	95	47.0	4	60	19.6667	6	180	35.8	9	67	8.25	5	84	20.75	7	126	20.8333
XM_021725626.3	Abhd17b	4	+	1536	140041168	140042703	-0.6106350608163806	0.0022267356943554105	0.009905852247786685	13	32	2.5833	9	43	5.25	27	104	3.9615	18	37	2.1176	14	35	2.6154	23	57	2.5455
XM_078039979.1;XM_078039980.1	Rapgef5	2	+	3930	152383531	152387460	-0.39896486042155754	0.0022920690856127594	0.010149068695364404	27	30	1.1154	26	23	0.88	219	204	0.9312	82	60	0.7284	50	41	0.8163	85	56	0.6548
XR_013430045.1	LOC144370104	13	-	329	15445363	15445691	-0.5222812102794314	0.0023099577559870985	0.01018092492453573	26	61	2.4	28	82	3.0	46	76	1.6667	21	26	1.25	20	25	1.2632	22	48	2.2381
XR_013427531.1	LOC144367912	11	-	1742	12233764	12235505	-0.921752511999895	0.002323424993747624	0.010193090295150866	13	8	0.5833	22	25	1.1429	26	34	1.32	7	7	1.0	13	4	0.25	12	6	0.4545
XM_005331872.5	Mgst1	6	-	155	91281358	91281512	0.3593595569508294	0.002404322268753478	0.010499609173639042	31	264	8.7667	41	101	2.5	65	341	5.3125	15	149	10.5714	59	246	4.2241	37	279	7.7222
XM_005330135.4	Qrsl1	8	-	159	56381446	56381604	-0.7811244451449468	0.0024961755632542967	0.010850954959899958	12	10	0.8182	11	12	1.1	20	21	1.0526	18	7	0.3529	23	11	0.4545	25	22	0.875
XM_078047949.1	Or2k2	4	-	13719	188651975	188665693	-0.4166590963249307	0.0027054319986282737	0.011707142103155075	114	29	0.2478	104	36	0.3398	272	65	0.2362	79	18	0.2179	141	30	0.2071	144	26	0.1748
XM_013356557.4	Add3	1	-	399	18614936	18615334	1.2686120770557567	0.002721659012575821	0.011724069592634305	2	26	25.0	5	14	3.25	5	39	9.5	1	22	NA	4	33	10.6667	2	53	52.0
XM_005330042.5	Ttc17	4	-	192	22829989	22830180	-0.5104100862202822	0.0028067685531457985	0.012036232714390992	23	51	2.2727	20	33	1.6842	39	70	1.8158	19	30	1.6111	34	34	1.0	33	49	1.5
XM_078050832.1;XM_078050831.1	Setd3	5	-	176	118570179	118570354	-0.49423650780435935	0.002880308232797516	0.012296203756158005	21	67	3.3	22	40	1.8571	51	84	1.66	11	25	2.4	33	38	1.1562	42	61	1.4634
XM_005328762.4	Etv1	2	+	2786	159579046	159581831	0.7393799163102032	0.0029863824840351627	0.012679334817831317	17	12	0.6875	25	14	0.5417	19	17	0.8889	12	9	0.7273	14	22	1.6154	16	20	1.2667
XR_013434896.1	LOC144375276	2	-	4388	99702573	99706960	1.9162680729138162	0.002996691527323578	0.012679334817831317	10	1	0.0	44	2	0.0233	575	1	0.0	4	1	0.0	6	1	0.0	11	1	0.0
XM_005340414.5;XM_021720282.3	Arl4a	2	-	356	160592495	160592850	-0.4587523293617119	0.0030388544811434976	0.01280083834534783	18	71	4.1176	22	83	3.9048	50	172	3.4898	10	63	6.8889	39	65	1.6842	32	83	2.6452
XM_078019129.1	Akap7	8	-	376	32344228	32344603	0.6567176805654035	0.0030929022624062337	0.012928315786568285	16	41	2.6667	6	34	6.6	16	69	4.5333	7	67	11.0	16	59	3.8667	12	85	7.6364
XM_078014875.1	Gxylt1	6	+	7835	71538518	71546352	0.4028744320224953	0.003096277310228539	0.012928315786568285	49	39	0.7917	53	23	0.4231	113	67	0.5893	50	46	0.9184	58	47	0.807	74	50	0.6712
