Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652341	tts_down_50k_SRR13652341	ratio_SRR13652341	last_exon_SRR13652342	tts_down_50k_SRR13652342	ratio_SRR13652342	last_exon_SRR13652343	tts_down_50k_SRR13652343	ratio_SRR13652343
XM_078047182.1	Sorl1	4	+	4144	104624390	104628533	0.4341548021669557	0.0003818668454217018	0.0007003600441563979	54	59	1.0943	34	41	1.2121	77	81	1.0526	107	188	1.7642	44	73	1.6744	52	55	1.0588
XM_005331833.5	Rpl37a	7	+	403	178829677	178830079	0.7088728529924013	0.00039485899505394944	0.0007226506448758055	9	119	14.75	5	113	28.0	14	207	15.8462	22	559	26.5714	24	444	19.2609	14	576	44.2308
XM_040291838.2;XM_040291839.2;XM_078039862.1;XM_078039863.1	Dpy19l1	2	+	2833	141138174	141141006	0.6607909010625668	0.0003968233852807476	0.0007247071146440771	18	26	1.4706	22	25	1.1429	38	57	1.5135	24	35	1.4783	13	62	5.0833	19	29	1.5556
XM_078017150.1	Bpnt2	7	+	5760	71480097	71485856	0.36734163318589463	0.00043773315456767994	0.0007977293429964906	90	34	0.3708	73	27	0.3611	182	77	0.4199	202	80	0.393	215	118	0.5467	220	131	0.5936
XM_078043122.1	LOC144376238	3	-	300	72010787	72011086	0.7049190531129715	0.0004500276588800296	0.0008184047298619948	26	21	0.8	12	15	1.2727	37	40	1.0833	23	32	1.4091	8	36	5.0	28	27	0.963
XM_078022517.1	Cfh	10	+	239	25897496	25897734	-0.5216621517160329	0.0004725091533655975	0.0008574797688445159	8	185	26.2857	16	266	17.6667	43	508	12.0714	41	258	6.425	19	326	18.0556	24	313	13.5652
XR_013424810.1	LOC144366015	8	-	803	22404375	22405177	1.6359505697958954	0.0004776434608649873	0.0008649761833311325	21	1	0.0	16	2	0.0667	67	5	0.0606	16	3	0.1333	4	2	0.3333	18	4	0.1765
XM_078043354.1	Anapc13	3	-	191	81685529	81685719	-0.7326112885364304	0.0005082381578377531	0.0009184513460296502	16	14	0.8667	15	8	0.5	27	28	1.0385	56	30	0.5273	29	16	0.5357	57	25	0.4286
XM_078050007.1	Ppm1a	5	+	902	55882286	55883187	-0.5640932557670951	0.0005437151685701647	0.0009805072705177447	19	71	3.8889	10	48	5.2222	54	171	3.2075	26	67	2.64	23	63	2.8182	29	63	2.2143
XR_013439449.1	LOC144378019	5	+	5949	141803720	141809668	-0.5375771487761284	0.0005576645282733121	0.0010035633055774425	43	177	4.1905	28	111	4.0741	118	439	3.7436	17	82	5.0625	20	29	1.4737	16	37	2.4
XM_078015388.1	Parp11	6	+	36590	106299382	106335971	0.7812458431189548	0.0005911940010572027	0.0010616858935652265	57	9	0.1429	85	3	0.0238	198	5	0.0203	224	31	0.1345	242	12	0.0456	192	20	0.0995
XM_013366049.4	Rnf6	6	+	2807	117287613	117290419	0.3967330823626454	0.0006096757659421069	0.0010925998133931314	20	43	2.2105	34	46	1.3636	70	107	1.5362	143	207	1.4507	47	188	4.0652	116	218	1.887
XM_078046232.1	Trim44	4	-	1148	29127952	29129099	0.9649921789940596	0.0007692130289824404	0.0013756465373088455	4	25	8.0	9	21	2.5	15	58	4.0714	9	33	4.0	4	36	11.6667	4	59	19.3333
XM_078048797.1	Fem1c	1	+	4673	144910130	144914802	0.27616879006516776	0.0007737179880178123	0.0013808383140193668	93	97	1.0435	77	82	1.0658	328	265	0.8073	179	159	0.8876	95	134	1.4149	155	184	1.1883
XR_005731009.2;XM_040278705.2;XM_040278704.2;XM_040278706.2;XM_021723072.3;XM_005320347.5;XM_078023101.1	Mtr	10	+	5046	63599934	63604979	0.4848150618297254	0.0008050861618753543	0.0014338518006953623	31	16	0.5	46	28	0.6	64	51	0.7937	85	68	0.7976	41	56	1.375	73	55	0.75
XM_005322772.4	Tmem30b	5	-	3399	56713193	56716591	0.4897296121875422	0.0008606202405322145	0.0015295972110077709	64	31	0.4762	47	23	0.4783	175	99	0.5632	70	36	0.5072	17	28	1.6875	54	34	0.6226
XM_078026384.1	Tm2d1	11	-	218	47486634	47486851	-0.8258637986072932	0.000977095440146146	0.0017330375913703249	38	15	0.3784	48	12	0.234	80	48	0.5949	54	10	0.1698	5	5	1.0	29	4	0.1071
XM_040279769.2	LOC120883658	x	-	121	85325252	85325372	-0.5663946377921998	0.0010181800602604718	0.0018021996138491306	22	65	3.0476	14	43	3.2308	34	134	4.0303	35	67	1.9412	5	49	12.0	30	37	1.2414
XM_005330906.5	Plrg1	9	+	230	120946074	120946303	1.0884641313038554	0.0011560078947014502	0.0020406354837209932	2	51	50.0	2	43	42.0	9	93	11.5	6	175	34.8	4	197	65.3333	7	174	28.8333
XR_013425004.1;XM_005324695.4	Map3k7	8	+	1806	70481990	70483795	0.6550167469229471	0.0011576226816004242	0.0020406354837209932	10	40	4.3333	11	41	4.0	26	78	3.08	17	89	5.5	15	79	5.5714	13	76	6.25
XM_078021443.1	Cnot6l	9	-	101	59030192	59030292	1.2243630711294675	0.001203290596547793	0.0021168091718861176	2	126	125.0	6	56	11.0	7	141	23.3333	3	116	57.5	3	93	46.0	1	124	NA
XR_005734173.2	LOC120889931	4	-	3117	205934483	205937599	-1.152687031176726	0.001259468838117201	0.0022111245182424182	16	9	0.5333	17	21	1.25	26	15	0.56	8	7	0.8571	9	2	0.125	12	1	0.0
XM_005319524.5	Gtf2h2c	1	-	152	209146150	209146301	0.9605201046437628	0.0013000085408791746	0.0022776572403208307	10	23	2.4444	4	28	9.0	8	51	7.1429	7	40	6.5	4	43	14.0	5	59	14.5
XM_005325202.5	Pfdn4	5	-	157	190805558	190805714	2.0203933700108228	0.0013363129007181273	0.0023365146458803766	1	31	NA	1	20	NA	3	36	17.5	1	80	NA	1	66	NA	1	70	NA
XR_013439561.1	LOC120885574	1	-	3631	166442538	166446168	1.6583797823839541	0.001493515145372381	0.0026060932293744785	29	2	0.0357	11	4	0.3	31	1	0.0	7	1	0.0	2	1	0.0	6	4	0.6
XM_078028725.1	Nck2	12	-	265	41232652	41232916	1.5670959910218487	0.001519780128539875	0.00264656660767954	4	29	9.3333	4	41	13.3333	6	64	12.6	2	52	51.0	1	23	NA	1	36	NA
XR_013437926.1	LOC144377198	1	+	853	15734586	15735438	-0.5938858829403587	0.0015273814378427004	0.0026544411278637253	26	157	6.24	9	93	11.5	42	273	6.6341	27	107	4.0769	13	48	3.9167	4	45	14.6667
XM_078027086.1	Ttf2	11	+	3007	109594146	109597152	0.867090094748166	0.0016102618121949307	0.0027928484549537835	5	10	2.25	9	7	0.75	19	14	0.7222	14	33	2.4615	13	20	1.5833	15	23	1.5714
XM_040289812.2;XM_078038347.1;XM_040289813.2;XM_005317240.5;XM_013361539.4;XM_040289809.2;XM_040289804.2;XM_040289811.2;XM_040289805.2;XM_040289806.2;XM_040289810.2;XM_005317238.5;XM_040289808.2;XM_013361515.4;XM_040289803.2;XM_013361532.4;XM_013361525.4;XM_013361519.4;XM_013361523.4;XM_013361520.4;XM_013361526.4;XM_040289807.2;XM_013361513.4;XM_013361518.4	Slmap	2	-	802	43632855	43633656	-0.5883248385708468	0.0017010651967338788	0.00294441405539077	7	40	6.5	10	45	4.8889	22	115	5.4286	28	105	3.8519	24	101	4.3478	29	73	2.5714
XM_078021363.1	LOC101976366	9	-	90	51598983	51599072	-0.8266405737524883	0.0018912198055253313	0.0032669969386028767	19	124	6.8333	5	31	7.5	23	409	18.5455	11	20	1.9	2	32	31.0	4	34	11.0
XM_005324624.4	Lnpk	7	-	137	143922378	143922514	0.6228952634396828	0.0019802574000243765	0.003413963757642025	18	22	1.2353	36	11	0.2857	73	29	0.3889	57	23	0.3929	2	14	13.0	25	20	0.7917
XM_005340928.5;XM_005340927.5	Rmi1	4	-	197	128861020	128861216	-0.5131399230496357	0.0022386451022973716	0.003851720714930807	17	33	2.0	33	26	0.7812	119	38	0.3136	94	18	0.1828	20	22	1.1053	26	19	0.72
XM_021726879.3	Macir	1	+	2537	109955472	109958008	0.7112040064293597	0.0022927445775012627	0.003936943876107746	8	18	2.4286	17	30	1.8125	38	73	1.9459	7	15	2.3333	12	44	3.9091	11	39	3.8
XM_005336825.5	Suds3	2	-	326	82584497	82584822	-0.5854287427513462	0.0022999204214003074	0.003941414320570705	12	71	6.3636	13	35	2.8333	26	110	4.36	36	70	1.9714	3	34	16.5	24	56	2.3913
XM_078019693.1;XM_078019694.1;XM_078019695.1	Ibtk	8	+	2503	77101773	77104275	0.37269741132093065	0.002467072318108982	0.004219476861527664	22	87	4.0952	21	86	4.25	48	241	5.1064	70	310	4.4783	43	394	9.3571	49	252	5.2292
XM_078015137.1	Aebp2	6	-	850	88674228	88675077	0.5080295121391818	0.0026173302497337118	0.004467601337169226	21	35	1.7	33	36	1.0938	55	104	1.9074	33	49	1.5	9	46	5.625	23	43	1.9091
XM_040281320.2;XM_005337574.5;XM_078015679.1	Mtmr6	6	+	2211	119369512	119371722	-0.5352339598017691	0.0026866447165247603	0.004576853252261548	17	35	2.125	14	27	2.0	27	78	2.9615	31	47	1.5333	27	40	1.5	30	55	1.8621
XR_013428838.1	LOC144369319	12	-	1404	47630631	47632034	2.062203474722271	0.002722576157933419	0.004628916465756622	34	1	0.0	28	1	0.0	105	2	0.0096	12	1	0.0	4	1	0.0	11	1	0.0
XM_040294798.2	Klf7	7	-	96	170939811	170939906	1.7761520806662185	0.002750659495578181	0.004667457648008646	1	24	NA	3	17	8.0	3	29	14.0	1	38	NA	1	26	NA	1	39	NA
XM_078015986.1;XM_078015984.1;XM_078015983.1;XM_078015982.1;XM_021720790.3	Zc3h13	6	-	83	159993348	159993430	-0.4953641652505819	0.0029904469125017308	0.005064371785022577	24	48	2.0435	14	31	2.3077	13	111	9.1667	39	58	1.5	10	79	8.6667	43	77	1.8095
XM_078024114.1	C1H10orf143	1	+	2872	2512007	2514878	-0.8017614727365727	0.003144658885402398	0.005315090116111504	12	27	2.3636	13	17	1.3333	29	53	1.8571	13	12	0.9167	6	9	1.6	11	9	0.8
XM_005320085.5	Asb7	5	+	3451	148620650	148624100	0.481968191122323	0.0036137203901312285	0.006095943202139176	11	44	4.3	17	20	1.1875	53	71	1.3462	38	93	2.4865	24	66	2.8261	29	61	2.1429
XM_005337950.5	Mapk1ip1l	5	+	4541	51203790	51208330	-0.26180304350069555	0.0036375096937993974	0.006124088586045079	56	84	1.5091	77	85	1.1053	155	141	0.9091	296	227	0.7661	100	104	1.0404	129	134	1.0391
XM_005319223.4	Stk17a	2	-	384	133125258	133125641	0.340058610442372	0.0036755997332729913	0.006176153937780348	66	57	0.8615	87	88	1.0116	202	143	0.7065	76	58	0.76	16	52	3.4	74	58	0.7808
XM_005323041.4	Txnl1	13	+	235	18061317	18061551	0.6810212644717129	0.004036119708593686	0.006768745503517037	8	95	13.4286	5	101	25.0	15	206	14.6429	9	224	27.875	11	237	23.6	9	210	26.125
XM_005337521.5	LOC101954857	9	+	213	113199730	113199942	0.829850194879196	0.00407969307126011	0.00682853481053634	3	57	28.0	3	42	20.5	9	124	15.375	9	391	48.75	11	158	15.7	6	230	45.8
XM_078020665.1	LOC144366403	8	-	152	157082362	157082513	-0.5303626013343371	0.0041984023487714	0.007013610125273153	18	21	1.1765	14	9	0.6154	49	63	1.2917	34	16	0.4545	25	41	1.6667	59	31	0.5172
XM_013357220.4	Peli1	12	+	2408	69621724	69624131	0.45898078048089075	0.004614438793280422	0.007693706459976255	19	34	1.8333	17	25	1.5	37	74	2.0278	37	80	2.1944	30	79	2.6897	35	92	2.6765
XR_013424564.1	LOC144365824	1	-	632	261754041	261754672	1.254429577920501	0.004632762723420295	0.007709346462525666	5	16	3.75	2	23	22.0	3	39	19.0	1	53	NA	2	22	21.0	3	39	19.0
XM_078034436.1	Rbm41	x	+	5286	40944672	40949957	0.4510925268236358	0.004668872804792911	0.007754466970580904	47	32	0.6739	44	17	0.3721	106	38	0.3524	41	28	0.675	67	28	0.4091	38	33	0.8649
XR_013437891.1;XR_013437892.1;XR_013437893.1	Rexo2	4	+	13352	97768895	97782246	0.3401533918579832	0.0049955602269415545	0.008281101760814653	105	22	0.2019	186	43	0.227	305	75	0.2434	143	53	0.3662	144	27	0.1818	127	42	0.3254
XM_078039023.1;XM_078039039.1;XM_021735436.3;XM_078039018.1	Sh2d4b	1	-	3152	42351820	42354971	-0.4249052613349044	0.005665769289201072	0.009374075100367224	37	24	0.6389	46	42	0.9111	95	48	0.5	70	44	0.6232	43	19	0.4286	63	25	0.3871
XM_005335133.3	LOC101970276	4	+	624	131403263	131403886	0.7036687598058826	0.00575150808576642	0.009497701091821176	12	74	6.6364	13	42	3.4167	6	42	8.2	9	57	7.0	5	50	12.25	9	82	10.125
XM_078042285.1	Akap1	3	+	1073	31291851	31292923	0.36748215515632265	0.006475688245182226	0.010673122882116786	17	142	8.8125	23	92	4.1364	84	311	3.7349	38	192	5.1622	25	148	6.125	26	190	7.56
XM_005328838.4	Apool	x	-	100	61536355	61536454	-0.8365161484314919	0.006547622515975552	0.010771088948036118	6	24	4.6	7	11	1.6667	3	42	20.5	4	13	4.0	6	21	4.0	16	23	1.4667
XM_005340159.5	Efnb1	x	+	1838	72235215	72237052	0.4898914727740648	0.006623362386465709	0.010874930242158935	19	38	2.0556	29	28	0.9643	47	99	2.1304	16	49	3.2	17	24	1.4375	20	52	2.6842
XM_005327485.5	Snrnp48	8	+	193	140403145	140403337	1.103162427107129	0.006746567500909685	0.011056161950159977	3	60	29.5	2	61	60.0	4	75	24.6667	5	181	45.0	4	138	45.6667	1	142	NA
XM_005340532.4	Vps50	2	-	179	201058743	201058921	0.5797956866629099	0.007308985369628548	0.011955114589411401	13	19	1.5	6	9	1.6	44	34	0.7674	18	29	1.6471	17	35	2.125	30	38	1.2759
XM_078050725.1	Tc2n	5	-	113	112117431	112117543	1.0634858031065957	0.0074271216786471065	0.012102417555753886	3	18	8.5	4	5	1.3333	2	33	32.0	4	37	12.0	1	37	NA	6	45	8.8
XR_013425990.1	LOC144366845	9	+	1148	82470411	82471558	0.8938904716867712	0.007413789812531316	0.012102417555753886	4	4	1.0	3	3	1.0	33	15	0.4375	27	16	0.5769	7	18	2.8333	5	7	1.5
XM_005324345.4	Sf3b1	7	-	170	162076705	162076874	0.29152782732100896	0.007987804015677929	0.012991485021725235	36	147	4.1714	29	104	3.6786	46	263	5.8222	75	471	6.3514	23	326	14.7727	101	298	2.97
XM_040280809.2	Kif21a	6	+	1265	74078045	74079309	0.6707999164115132	0.008282980083442006	0.01344619365711301	7	10	1.5	15	25	1.7143	8	38	5.2857	7	35	5.6667	15	46	3.2143	11	39	3.8
XM_005319604.3	Plk2	1	+	795	218721447	218722241	0.5675319538575208	0.008633701097488133	0.013989192379764606	31	66	2.1667	16	18	1.1333	39	61	1.5789	13	22	1.75	6	17	3.2	15	43	3.0
XR_013426542.1	LOC120887290	10	-	152	39858025	39858176	1.105505045576323	0.008999941013637868	0.014555251695601956	7	4	0.5	3	16	7.5	6	11	2.0	1	14	NA	2	5	4.0	6	15	2.8
XM_005334460.5	Susd2	2	+	710	73720776	73721485	-0.8791498356861379	0.009078894782267836	0.014655444386357444	2	25	24.0	9	39	4.75	4	63	20.6667	7	34	5.5	5	12	2.75	4	29	9.3333
XR_013434318.1	LOC144375024	1	-	391	33479010	33479400	-0.7331555146085338	0.009116654652743627	0.014688890300308422	29	14	0.4643	20	5	0.2105	23	31	1.3636	15	7	0.4286	11	5	0.4	26	7	0.24
XR_013426834.1	LOC101971393	10	+	564	111266435	111266998	0.5416570489925993	0.009186800024669662	0.014774294069524718	24	135	5.8261	2	12	11.0	20	92	4.7895	29	198	7.0357	12	89	8.0	9	82	10.125
XR_005730928.2	LOC120887607	10	-	396	138888462	138888857	0.7472456071719726	0.010226921120267896	0.01641639852080247	115	6	0.0439	92	2	0.011	217	16	0.0694	125	5	0.0323	11	5	0.4	68	5	0.0597
XM_005322914.5	Mrpl15	7	-	179	73975975	73976153	-0.36161536404791744	0.010376195365802823	0.016625056515468466	65	41	0.625	69	28	0.3971	150	57	0.3758	145	20	0.1319	7	27	4.3333	101	25	0.24
XM_078030971.1	Nek1	14	-	202	21615891	21616092	-0.483465627130669	0.010435336244016312	0.016688793770578966	23	16	0.6818	16	9	0.5333	72	35	0.4789	81	25	0.3	50	26	0.5102	53	21	0.3846
XM_078031049.1	Sorbs2	14	-	19	34900909	34900927	1.4569099228823197	0.011261982449735534	0.017977460873466723	3	123	61.0	2	83	82.0	4	172	57.0	1	159	NA	1	112	NA	1	85	NA
XM_005326135.5	Fam174a	1	+	139	107639311	107639449	1.4338701400450782	0.011870924012807166	0.01891448521079441	1	21	NA	2	25	24.0	4	38	12.3333	2	43	42.0	1	55	NA	1	38	NA
XM_005339902.5	Wwtr1	3	+	3458	102835127	102838584	0.44012191199953765	0.01193228007453575	0.018977168679427708	17	40	2.4375	26	20	0.76	52	45	0.8627	32	45	1.4194	15	37	2.5714	32	37	1.1613
XM_005332436.5	Mrps33	2	-	116	218041223	218041338	-1.2703144701293174	0.012154604339852357	0.01929515458738993	3	35	17.0	3	30	14.5	1	53	NA	2	12	11.0	1	13	NA	3	13	6.0
XM_040293824.2	Stk3	7	+	1340	36943149	36944488	0.6512458541217102	0.01368334259525485	0.021682061244686916	11	17	1.6	11	33	3.2	14	28	2.0769	9	22	2.625	11	35	3.4	5	26	6.25
XM_078031253.1	Ido2	14	+	1127	64769530	64770656	-0.27535476211833143	0.014099749017449982	0.0223008874367741	41	143	3.55	40	64	1.6154	139	263	1.8986	65	128	1.9844	51	64	1.26	45	101	2.2727
XM_013356556.4	Add3	1	-	397	18614936	18615332	0.9187107762776283	0.014229227243516093	0.022464457662840425	2	26	25.0	5	14	3.25	5	39	9.5	4	61	20.0	2	35	34.0	6	46	9.0
XM_005327318.5	Wdr36	1	+	3096	116860641	116863736	0.4508684677932735	0.014857467821584737	0.02341341364205858	9	23	2.75	13	42	3.4167	29	49	1.7143	28	72	2.6296	20	64	3.3158	32	118	3.7742
XR_005731482.2	LOC120888030	15	-	105	19173305	19173409	1.2730813127587204	0.01562973921668199	0.024585465702153055	2	72	71.0	2	32	31.0	7	90	14.8333	1	61	NA	1	52	NA	2	60	59.0
XM_005328636.5	Ripk2	7	-	487	44280097	44280583	-0.27886371476919136	0.01598704846798054	0.025101704516209883	55	66	1.2037	67	57	0.8485	87	124	1.4302	133	62	0.4621	13	70	5.75	78	57	0.7273
XM_005320270.4;XM_040277783.2;XM_021723005.3	Cdc123	10	+	278	76613075	76613352	0.5847225452693838	0.0173529666852366	0.027196831423043546	8	47	6.5714	6	47	9.2	11	101	10.0	11	113	11.2	6	127	25.2	13	107	8.8333
XM_005322616.5	Ttc32	12	+	7083	106596151	106603233	-0.5020241613588124	0.017678441862204	0.027656654964101354	33	45	1.375	41	25	0.6	86	61	0.7059	26	8	0.28	18	13	0.7059	14	13	0.9231
XM_078030861.1	Adra1a	14	+	5873	9536149	9542021	-0.16523291892935746	0.017834162619393645	0.027849724959995145	151	198	1.3133	166	157	0.9455	305	315	1.0329	246	235	0.9551	110	107	0.9725	237	230	0.9703
XM_021721417.3	Il1rap	3	+	1115	135352564	135353678	0.8644599302289097	0.01788718614510675	0.027867348342300254	7	10	1.5	3	6	2.5	8	14	1.8571	15	38	2.6429	3	13	6.0	4	12	3.6667
XM_078034267.1	Mbnl3	x	+	190	19420224	19420413	-0.44102793663131334	0.017910105547139607	0.027867348342300254	13	230	19.0833	6	104	20.6	35	393	11.5294	15	246	17.5	24	100	4.3043	5	144	35.75
XM_040291411.2	Chchd3	2	-	260	210198435	210198694	0.46912732263144735	0.018913507397652924	0.029375573651850128	13	36	2.9167	11	34	3.3	27	60	2.2692	31	50	1.6333	2	59	58.0	18	66	3.8235
XM_005333932.5	Tmem229a	2	+	2893	182518014	182520906	0.4368152996911385	0.01918089993619909	0.02973729450540219	64	37	0.5714	43	9	0.1905	83	31	0.3659	46	13	0.2667	19	15	0.7778	43	28	0.6429
XM_078039656.1	Mn1	2	-	5008	117902381	117907388	0.9534014755572583	0.019637270724528772	0.030390174801694435	16	4	0.2	8	2	0.1429	38	2	0.027	32	7	0.1935	8	5	0.5714	15	3	0.1429
XM_078044262.1	Nectin3	3	-	588	155706128	155706715	0.3560820120586507	0.020760588937431414	0.03207101731911448	42	75	1.8049	34	31	0.9091	100	148	1.4848	44	30	0.6744	6	47	9.2	24	50	2.1304
XM_013357463.4	Sec23a	5	+	1382	76301565	76302946	0.436302725304164	0.021048209444808837	0.03245716733707552	15	88	6.2143	13	46	3.75	32	167	5.3548	18	99	5.7647	14	113	8.6154	11	73	7.2
XM_078042266.1	Stxbp4	3	+	177	29643969	29644145	-1.4799844474638548	0.02227834906712871	0.0342927444569017	1	8	NA	1	15	NA	1	14	NA	3	11	5.0	1	11	NA	3	8	3.5
XR_013434699.1;XR_013434700.1;XR_013434698.1;XM_078039081.1	LOC101963847	2	-	163	84029908	84030070	-0.4325193436543022	0.022714828626126914	0.034902285696473086	20	73	3.7895	12	196	17.7273	50	242	4.9184	19	57	3.1111	4	39	12.6667	14	65	4.9231
XM_078046831.1	Tmem135	4	+	2341	74211919	74214259	0.27091754801108764	0.02421422042763571	0.03713996086943413	30	104	3.5517	27	68	2.5769	75	210	2.8243	52	154	3.0	50	166	3.3673	43	190	4.5
XM_005337424.4	Hdac2	8	+	390	48546619	48547008	0.7102744190701308	0.02498579757242602	0.03825534193149419	4	54	17.6667	3	23	11.0	5	87	21.5	9	151	18.75	7	191	31.6667	8	185	26.2857
XM_040270299.2	Gtf2e1	3	-	236	147263620	147263855	-1.147752241040072	0.025310949286626565	0.038684465044454074	1	19	NA	2	29	28.0	2	48	47.0	4	25	8.0	2	27	26.0	3	24	11.5
XM_005324230.3	Ndfip1	1	+	985	122489132	122490116	0.30117934141345504	0.02612752911668847	0.0398618231833371	16	111	7.3333	18	66	3.8235	42	190	4.6098	55	290	5.3519	36	265	7.5429	47	263	5.6957
XR_013431223.1	LOC144371065	15	+	1298	30604630	30605927	-0.7745744684664684	0.027321212221912906	0.041609337341499866	1	14	NA	16	75	4.9333	20	69	3.5789	4	13	4.0	8	20	2.7143	2	6	5.0
XM_005338007.5	Ndufaf4	8	+	2174	64957970	64960143	-0.29404124205775056	0.027501616142847077	0.04181021713427545	16	36	2.3333	18	41	2.3529	57	111	1.9643	84	155	1.8554	88	118	1.3448	65	132	2.0469
XM_078050438.1;XM_078050440.1;XM_078050441.1;XM_078050442.1;XM_078050439.1;XM_078050443.1;XM_078050444.1	Pcnx1	5	+	5975	94033167	94039141	0.24290130870911322	0.027820064649214195	0.04214568669177968	56	97	1.7455	41	47	1.15	130	164	1.2636	69	139	2.0294	58	95	1.6491	66	82	1.2462
XM_078048872.1	Ythdc2	1	-	441	146670772	146671212	0.2866517032200983	0.027816082468202736	0.04214568669177968	60	57	0.9492	51	54	1.06	112	95	0.8468	93	78	0.837	11	42	4.1	51	44	0.86
XM_005329736.4	Tmem38b	4	+	1929	184099305	184101233	0.5848663794355244	0.028665914512481856	0.0433509093153673	5	33	8.0	8	38	5.2857	17	67	4.125	9	50	6.125	5	50	12.25	9	63	7.75
XR_013437818.1	LOC144377153	4	+	2930	73153357	73156286	-0.6885201803396187	0.028789470619977352	0.043461512564659334	6	11	2.0	4	6	1.6667	12	14	1.1818	26	17	0.64	9	9	1.0	14	16	1.1538
XR_005733703.2	LOC120889675	4	+	1337	77002442	77003778	0.7308679902584094	0.030146757260651372	0.04543095237531728	8	56	7.8571	11	26	2.5	29	59	2.0714	2	15	14.0	2	17	16.0	6	17	3.2
XM_040286783.2	Vma21	x	-	139	3765198	3765336	1.4083402308716573	0.030917778821570988	0.046511562555312726	1	29	NA	1	22	NA	2	42	41.0	2	89	88.0	1	73	NA	1	83	NA
XR_013440489.1	LOC144378620	6	-	126	46602659	46602784	1.2220868835075842	0.03301558506867908	0.049580896043904824	2	33	32.0	2	10	9.0	2	51	50.0	2	54	53.0	1	38	NA	1	34	NA
XM_005323037.5	Fech	13	+	1428	17273541	17274968	0.4484154421043088	0.034138499975647205	0.05117806431131807	12	17	1.4545	8	19	2.5714	22	63	2.9524	32	64	2.0323	8	59	8.2857	18	48	2.7647
XM_005339669.5	Dnajc15	6	+	227	157117154	157117380	0.7137582718080903	0.035149719853350754	0.052602532141646445	5	53	13.0	2	35	34.0	3	97	48.0	7	226	37.5	9	195	24.25	6	235	46.8
XM_078017687.1;XM_078017690.1	Ube2e3	7	+	637	148290564	148291200	-0.5201632228417515	0.03915011810097723	0.05848769809886027	5	30	7.25	8	28	3.8571	13	72	5.9167	14	37	2.7692	11	42	4.1	11	44	4.3
XR_013440392.1	LOC144378574	6	-	552	25583623	25584174	0.8097882060972389	0.04161455956498127	0.062061851807982446	5	86	21.25	12	79	7.0909	3	59	29.0	4	33	10.6667	1	99	NA	1	17	NA
XM_040276823.2	Sec16b	10	-	113	10847475	10847587	-0.4678244749861427	0.042416342555237956	0.06314833727567377	4	392	130.3333	5	270	67.25	17	666	41.5625	19	641	35.5556	14	408	31.3077	6	441	88.0
XM_021727000.3	LOC101965372	1	-	1143	99969424	99970566	0.5807358747192711	0.042648522872718475	0.06338452882117815	7	11	1.6667	10	7	0.6667	14	17	1.2308	17	27	1.625	11	14	1.3	9	21	2.5
XM_005337650.4	Olfml3	11	+	1302	106773469	106774770	-0.5297848476851937	0.043294282981523144	0.064233514509592	11	16	1.5	9	13	1.5	11	13	1.2	29	46	1.6071	16	10	0.6	18	12	0.6471
XR_013425705.1	LOC144366620	9	-	449	10072541	10072989	0.9064222905694922	0.0434865476393101	0.06440791076475139	19	26	1.3889	13	29	2.3333	59	26	0.431	4	4	1.0	1	3	NA	1	5	NA
XM_078043126.1;XM_078043124.1;XM_078043128.1;XM_078043130.1;XM_078043125.1;XM_078043132.1;XM_078043131.1;XM_078043127.1;XM_078043133.1;XM_078043134.1;XM_078043129.1	LOC120892872	3	+	411	72076923	72077333	0.9555713819812809	0.04557024503424908	0.06737830397859812	1	7	NA	2	6	5.0	3	41	20.0	5	56	13.75	3	48	23.5	3	70	34.5
XR_013440504.1	LOC144378621	6	+	888	47755874	47756761	0.5364393362655001	0.04572431271628116	0.06749033829012734	8	15	2.0	7	6	0.8333	4	21	6.6667	15	64	4.5	25	77	3.1667	29	71	2.5
XM_078019558.1	Hace1	8	+	569	58016475	58017043	0.6595856111145386	0.048690733083141355	0.0717460032780647	5	5	1.0	6	13	2.4	7	27	4.3333	9	20	2.375	3	21	10.0	8	30	4.1429
XM_005328732.5	Yeats4	6	-	315	45796460	45796774	0.4579570727225692	0.048965230508322154	0.07193544758482188	28	14	0.4815	27	7	0.2308	63	17	0.2581	57	12	0.1964	8	11	1.4286	31	15	0.4667
XM_013356594.4;XM_021723333.3	Ccdc186	1	+	3928	15075484	15079411	0.33487289281698435	0.04898620386576618	0.07193544758482188	20	35	1.7895	14	18	1.3077	39	64	1.6579	37	78	2.1389	29	39	1.3571	32	86	2.7419
XM_005315786.5;XM_013363243.4	Gpd2	7	+	3348	126930071	126933418	0.2710595334423015	0.05068989888577795	0.07431070210806222	20	36	1.8421	23	19	0.8182	61	62	1.0167	66	87	1.3231	96	148	1.5474	86	108	1.2588
NM_001282256.1	Foxo1	6	+	125	165680338	165680462	-0.4025804595332648	0.054639061845966744	0.07996412786285795	6	114	22.6	13	242	20.0833	7	259	43.0	9	384	47.875	21	162	8.05	15	351	25.0
