Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652338	tts_down_50k_SRR13652338	ratio_SRR13652338	last_exon_SRR13652339	tts_down_50k_SRR13652339	ratio_SRR13652339	last_exon_SRR13652340	tts_down_50k_SRR13652340	ratio_SRR13652340
XM_005332799.5	Polr2a	3	+	1585	51825761	51827345	1.3047043627245976	2.3787276271079927e-30	1.9588304894532775e-29	104	40	0.3786	79	19	0.2308	140	62	0.4388	119	96	0.8051	96	91	0.9474	87	84	0.9651
XR_005726126.2	LOC120883982	14	-	994	68274067	68275060	1.1890702580169037	3.0897713661650755e-30	2.5224254170330402e-29	17	109	6.75	49	246	5.1042	80	320	4.038	67	840	12.7121	63	480	7.7258	35	484	14.2059
XM_078017888.1;XM_078017893.1	Ino80d	7	-	272	170002363	170002634	1.6904388859670145	4.7048143238033394e-30	3.80808475610407e-29	9	31	3.75	29	14	0.4643	107	49	0.4528	58	81	1.4035	34	88	2.6364	20	89	4.6316
XR_013426044.1	LOC120892547	9	-	120	98484025	98484144	-2.389218867217269	1.105289313980232e-29	8.870415087621015e-29	29	29	1.0	27	40	1.5	59	70	1.1897	36	13	0.3429	31	9	0.2667	35	2	0.0294
XM_005318556.4	Elovl5	8	+	1894	99117440	99119333	1.2784167972390443	1.9134030084561576e-29	1.5226828983260346e-28	21	61	3.0	28	119	4.3704	50	136	2.7551	99	601	6.1224	55	485	8.963	56	515	9.3455
XM_005329286.4	Lpl	14	-	310	14981884	14982193	2.69547483095401	3.2164383299002867e-29	2.53830591534631e-28	13	15	1.1667	12	9	0.7273	12	20	1.7273	3	41	20.0	16	49	3.2	5	117	29.0
XM_078033581.1	Ppp4r2	16	-	270	51356351	51356620	1.1144991299387432	1.4842436336438727e-28	1.1616353066617747e-27	58	124	2.1579	58	77	1.3333	126	196	1.56	80	184	2.3165	77	226	2.9605	17	187	11.625
XM_005342494.5	Psmb1	8	-	170	347244	347413	0.954903449410734	1.7789755876054328e-28	1.3808933454609384e-27	54	182	3.4151	48	197	4.1702	142	374	2.6454	102	483	4.7723	127	467	3.6984	12	480	43.5455
XM_040293984.2	Ythdf3	7	+	3113	64641039	64644151	0.9372546471223628	3.0590962989568364e-28	2.3552554431805885e-27	76	106	1.4	45	74	1.6591	164	189	1.1534	155	289	1.8701	96	280	2.9368	120	370	3.1008
XM_078021950.1;XM_078021946.1;XM_078021947.1;XM_078021949.1;XM_078021948.1;XM_078021945.1	Rapgef2	9	-	375	116726213	116726587	2.752396585839877	4.692866129136742e-28	3.5839872776552376e-27	3	52	25.5	9	18	2.125	10	60	6.5556	6	144	28.6	6	210	41.8	3	292	145.5
XR_013425053.1;XR_013425052.1;XM_078019780.1;XM_078019779.1;XM_078019778.1	Ogfrl1	8	-	345	86435611	86435955	1.7650051019868718	8.443925842285033e-28	6.3971182181151414e-27	30	17	0.5517	18	14	0.7647	70	26	0.3623	45	68	1.5227	75	70	0.9324	15	78	5.5
XM_005324141.5	Prrc1	1	-	156	133640748	133640903	1.2457508244687674	1.4325723343236715e-27	1.0767031750829498e-26	51	51	1.0	36	56	1.5714	126	108	0.856	46	157	3.4667	67	95	1.4242	40	135	3.4359
XM_078047559.1;XM_078047556.1	Tjp2	4	-	223	142496046	142496268	1.7654062670589072	6.15397344088693e-27	4.588829014582616e-26	13	56	4.5833	18	39	2.2353	36	115	3.2571	17	151	9.375	29	202	7.1786	8	227	32.2857
XM_005334856.5	Vta1	8	-	184	23112152	23112335	1.5881931597825942	8.525239543094865e-27	6.258451044427006e-26	21	48	2.35	21	36	1.75	50	108	2.1837	27	146	5.5769	38	155	4.1622	11	169	16.8
XM_078019475.1	LOC144366111	8	-	244	51903951	51904194	2.2276126842266777	8.519233547471816e-27	6.258451044427006e-26	40	16	0.3846	16	6	0.3333	71	25	0.3429	17	27	1.625	20	25	1.2632	13	36	2.9167
XM_078042913.1	LOC144376174	3	-	1367	57244948	57246314	1.5214273502466915	1.3816492833363876e-26	1.006478362553507e-25	54	26	0.4717	48	35	0.7234	46	27	0.5778	104	127	1.2233	59	64	1.0862	6	60	11.8
XM_005328629.5	Ca2	7	-	174	47518469	47518642	2.0787253836946897	2.797945453774465e-26	2.022636904369785e-25	24	19	0.7826	34	38	1.1212	70	89	1.2754	12	42	3.7273	11	51	5.0	7	44	7.1667
XM_078050245.1;XM_078050244.1	Nubpl	5	-	145	82835679	82835823	2.1399524331781246	6.506350973536195e-26	4.667813918135437e-25	9	12	1.375	10	11	1.1111	28	17	0.5926	23	74	3.3182	30	53	1.7931	5	132	32.75
XM_078050707.1	Calm1	5	+	3518	110996382	110999899	-0.9243592835415538	7.956392852416564e-26	5.665191000931192e-25	127	94	0.7381	106	93	0.8762	208	141	0.6763	196	107	0.5436	206	73	0.3512	210	64	0.3014
XM_013358824.4	Mfsd1	3	-	202	95356919	95357120	2.2150457881316217	4.171078199155046e-25	2.947769443731215e-24	7	39	6.3333	16	26	1.6667	23	101	4.5455	11	119	11.8	10	131	14.4444	3	138	68.5
XM_005341780.5	Ccdc50	3	+	7304	136127391	136134694	0.8190559711449955	5.645731083842998e-25	3.960375804740236e-24	118	74	0.6239	99	39	0.3878	307	128	0.415	286	187	0.6526	245	201	0.8197	302	306	1.0133
XM_005328668.5	Ndufaf6	7	-	239	39913114	39913352	1.5935278272654958	8.736864180659835e-25	6.083684102268282e-24	27	41	1.5385	41	15	0.35	73	36	0.4861	38	82	2.1892	36	42	1.1714	15	54	3.7857
XM_078021044.1;XM_078021047.1;XM_078021045.1	Rab28	9	-	276	8679090	8679365	1.2502150273723547	1.4932044242460754e-24	1.0321639341321411e-23	44	50	1.1395	54	23	0.4151	143	76	0.5282	77	88	1.1447	78	82	1.0519	19	79	4.3333
XR_013439434.1	LOC144378009	5	-	217	137039535	137039751	2.3206134306486192	2.8551024724703963e-24	1.9592623488619315e-23	6	2	0.2	6	13	2.4	51	17	0.32	13	41	3.3333	40	104	2.641	13	38	3.0833
XM_005330933.5	Tmem144	9	-	247	117481794	117482040	2.15773666176696	3.618048840557778e-24	2.4649584546821696e-23	12	19	1.6364	17	12	0.6875	29	29	1.0	19	56	3.0556	14	60	4.5385	5	55	13.5
XR_013436216.1	LOC144376121	3	-	91	40565066	40565156	0.8403890979806383	4.507445475235159e-24	3.0489649036054967e-23	123	187	1.5246	96	94	0.9789	140	357	2.5612	74	339	4.6301	156	222	1.4258	25	168	6.9583
XM_078043002.1	LOC144376199	3	-	140	62536571	62536710	2.7207696758992457	5.137811016580936e-24	3.450714207590175e-23	13	7	0.5	15	5	0.2857	31	11	0.3333	14	26	1.9231	10	25	2.6667	6	26	5.0
XM_021734208.3	Pros1	3	-	236	127451968	127452203	1.5627226863486332	6.2595109954083885e-24	4.174476699050524e-23	11	57	5.6	23	55	2.4545	29	112	3.9643	31	208	6.9	27	189	7.2308	5	330	82.25
XR_013424434.1	LOC144365682	7	-	786	194051148	194051933	2.211260116559875	6.323424552941089e-24	4.187610525619029e-23	53	5	0.0769	43	6	0.119	104	10	0.0874	55	21	0.3704	62	26	0.4098	25	21	0.8333
XM_078024208.1	Mgmt	1	-	111	2826819	2826929	1.2061631702895188	4.2227117139605435e-23	2.7770194396671075e-22	31	72	2.3667	21	33	1.6	150	175	1.1678	57	196	3.4821	41	92	2.275	28	154	5.6667
XM_078041895.1;XM_005334328.5	Tfam	1	-	274	62045189	62045462	1.1510798881075923	4.780648733532711e-23	3.1222581728658465e-22	66	48	0.7231	46	21	0.4444	132	69	0.5191	63	85	1.3548	113	92	0.8125	63	120	1.9194
XM_005335938.4	Dnajb9	2	-	139	164224667	164224805	1.1471945798089505	4.953110374653953e-23	3.212736660820064e-22	18	165	9.6471	25	185	7.6667	149	298	2.0068	103	403	3.9412	10	265	29.3333	10	226	25.0
XM_078047659.1	Ttc39b	4	-	276	157366069	157366344	1.3047394734111784	7.082232262186071e-23	4.562499287272252e-22	36	50	1.4	28	35	1.2593	109	200	1.8426	47	129	2.7826	32	93	2.9677	13	128	10.5833
XM_078015964.1	LOC101976695	6	+	8404	159043732	159052135	-1.6793847198681011	1.7649097034950454e-22	1.1293037089255458e-21	48	23	0.4681	52	16	0.2941	138	52	0.3723	138	18	0.1241	104	13	0.1165	107	11	0.0943
XM_078048491.1	Prr16	1	-	84	140131025	140131108	2.5876926829939815	2.1063351721615954e-22	1.3387244349241818e-21	11	30	2.9	17	26	1.5625	41	162	4.025	4	58	19.0	7	84	13.8333	1	47	NA
XM_005321601.3	Mmd	3	-	280	29932476	29932755	1.8951637043324385	2.337391995463732e-22	1.4756734798027696e-21	13	39	3.1667	18	70	4.0588	29	91	3.2143	16	180	11.9333	13	78	6.4167	1	126	NA
XM_005330784.5;XM_078031311.1	Prag1	14	-	233	69598521	69598753	1.821178273507631	3.160258505098599e-22	1.9819634465750813e-21	11	13	1.2	14	11	0.7692	35	16	0.4412	27	60	2.2692	78	102	1.3117	18	123	7.1765
XM_078051097.1	Tlnrd1	5	+	3281	132066826	132070106	1.3471810777414377	3.243336527616701e-22	2.0206840076664576e-21	46	37	0.8	70	23	0.3188	79	52	0.6538	50	60	1.2041	49	54	1.1042	24	62	2.6522
XR_013435100.1	LOC144375369	2	+	2351	149076892	149079242	1.6926979930686041	4.0205826627224344e-22	2.488556719998788e-21	34	12	0.3333	52	8	0.1373	181	104	0.5722	43	45	1.0476	19	33	1.7778	15	15	1.0
XM_005317656.5	Slc9a1	11	-	1122	18448065	18449186	1.0963188675406508	5.36822889060698e-22	3.301112181431695e-21	430	27	0.0606	343	27	0.076	773	44	0.0557	441	43	0.0955	407	37	0.0887	131	45	0.3385
XM_005321369.5	Iyd	8	-	250	15478596	15478845	-1.5416486708659667	6.303913337717671e-22	3.8514876973023444e-21	35	47	1.3529	17	45	2.75	114	434	3.8319	36	34	0.9429	38	30	0.7838	13	10	0.75
XM_005327667.5	Dtx3l	3	-	187	145844552	145844738	1.9501313160311946	7.102584367963747e-22	4.311632946449787e-21	16	62	4.0667	7	47	7.6667	35	148	4.3235	9	129	16.0	11	102	10.1	4	264	87.6667
XM_078022076.1;XM_005327561.5	Usp38	9	-	1231	130376141	130377371	1.3787785893665585	8.82894703037652e-22	5.325485883927748e-21	36	19	0.5143	41	18	0.425	71	54	0.7571	52	51	0.9804	67	77	1.1515	24	91	3.913
XM_005331840.5	Mreg	7	-	505	178444301	178444805	1.7545164423607653	1.2825226183277282e-21	7.687018478204801e-21	8	10	1.2857	18	7	0.3529	34	72	2.1515	23	87	3.9091	31	104	3.4333	14	113	8.6154
XM_005326812.5	Wee1	4	-	870	52315881	52316750	1.883019879868774	1.8318063813179707e-21	1.0910192723950429e-20	8	14	1.8571	22	26	1.1905	34	19	0.5455	19	71	3.8889	28	59	2.1481	8	58	8.1429
XM_005318945.5	Qdpr	9	-	232	12064743	12064974	0.7812235607100542	6.116625570029922e-21	3.62027775926146e-20	81	289	3.6	63	89	1.4194	146	632	4.3517	98	556	5.7216	111	348	3.1545	23	335	15.1818
XM_078043562.1	Serp1	3	+	1970	101993193	101995162	-0.7727466700579438	6.237464302229124e-21	3.6688687541683107e-20	81	230	2.8625	94	228	2.4409	179	359	2.0112	155	252	1.6299	116	126	1.087	60	86	1.4407
XM_078040904.1	Insig1	2	+	1938	229109093	229111030	0.6595119373945993	1.2951382834968267e-20	7.570962681922807e-20	76	174	2.3067	289	637	2.2083	455	649	1.4273	90	216	2.4157	111	342	3.1	79	265	3.3846
XM_005319654.5	Mrps30	1	-	632	226807123	226807754	1.2952525467136133	1.5281018744781154e-20	8.877990644974082e-20	22	21	0.9524	29	41	1.4286	72	54	0.7465	49	98	2.0208	64	76	1.1905	13	124	10.25
XM_013360736.4	Spryd7	6	-	208	163315380	163315587	1.2099708328290795	1.8058127795399212e-20	1.0427467696489667e-19	20	116	6.0526	22	72	3.381	70	222	3.2029	32	221	7.0968	46	280	6.2	14	302	23.1538
XM_005316248.5	Eif3e	7	+	179	29213471	29213649	1.983816675079401	1.8994976437311155e-20	1.090196526432343e-19	13	67	5.5	9	38	4.625	16	109	7.2	9	197	24.5	7	170	28.1667	10	198	21.8889
XM_005333932.5	Tmem229a	2	+	2893	182518014	182520906	1.2963125026161146	3.138309624300021e-20	1.7903489242241688e-19	64	37	0.5714	43	9	0.1905	83	31	0.3659	95	69	0.7234	68	52	0.7612	45	77	1.7273
XM_005328762.4	Etv1	2	+	2786	159579046	159581831	1.8621255274043547	3.4065805727472756e-20	1.9317555702944132e-19	17	12	0.6875	25	14	0.5417	19	17	0.8889	20	38	1.9474	17	40	2.4375	30	109	3.7241
XM_005328706.5	Llph	6	+	374	48750370	48750743	1.9445368207927038	4.0320047239222104e-20	2.27280266282996e-19	10	46	5.0	8	20	2.7143	22	50	2.3333	8	124	17.5714	11	121	12.0	14	124	9.4615
XM_005323000.5	Serpinb8	13	-	156	12168588	12168743	1.4653590526641422	4.4199073800357993e-20	2.476717330706451e-19	15	25	1.7143	19	13	0.6667	87	39	0.4419	39	52	1.3421	47	70	1.5	21	88	4.35
XM_013365129.4;XM_013365130.4;XM_013365128.4	Pja1	x	-	149	72575838	72575986	1.4140293400951585	4.549048515771179e-20	2.5340876143737095e-19	29	35	1.2143	41	19	0.45	49	43	0.875	46	74	1.6222	40	56	1.4103	10	68	7.4444
XM_005338863.5	Tvp23c	3	-	166	58946687	58946852	1.1191294175375404	5.534697325526275e-20	3.065121852206656e-19	26	184	7.32	24	151	6.5217	60	335	5.661	30	463	15.931	48	367	7.7872	19	511	28.3333
XM_078052864.1	LOC120888597	6	-	116	12654611	12654726	1.5922038047389442	6.759025473776313e-20	3.721393676550098e-19	5	168	41.75	9	62	7.625	73	234	3.2361	21	231	11.5	13	256	21.25	6	220	43.8
XM_078020058.1	Unc5cl	8	+	3309	110247374	110250682	1.4627587005665048	1.0176617522418314e-19	5.570668666896036e-19	30	10	0.3103	91	22	0.2333	96	16	0.1579	64	30	0.4603	55	52	0.9444	97	53	0.5417
XM_013365124.4	Zkscan8	8	-	158	128875630	128875787	1.0625577438612444	1.1876911210145455e-19	6.464043055176866e-19	25	78	3.2083	15	59	4.1429	102	117	1.1485	68	206	3.0597	66	188	2.8769	26	265	10.56
XM_078050223.1	Psma6	5	-	197	79525489	79525685	1.0894397659276889	2.278188267065342e-19	1.2328253079490737e-18	34	77	2.303	26	36	1.4	91	94	1.0333	51	156	3.1	64	142	2.2381	36	154	4.3714
XM_005318618.5	Cdc5l	8	-	286	107159130	107159415	0.9769449920445511	5.329115157372878e-19	2.8674273034273386e-18	49	75	1.5417	31	56	1.8333	98	163	1.6701	75	220	2.9595	83	168	2.0366	21	176	8.75
XM_078015709.1;XM_078015708.1	Zmym2	6	-	156	123318271	123318426	1.3947631111346543	8.052510167092011e-19	4.308320411432845e-18	18	81	4.7059	15	79	5.5714	28	156	5.7407	25	216	8.9583	25	263	10.9167	8	364	51.8571
XM_078050096.1	Tmem229b	5	-	129	62218378	62218506	2.4719338219635603	1.2388442461305044e-18	6.5909297813797064e-18	4	26	8.3333	25	36	1.4583	45	44	0.9773	2	33	32.0	4	28	9.0	5	39	9.5
XM_005335150.5	Psat1	4	-	158	134403775	134403932	1.8413917072937522	1.8965195762919e-18	1.0033542115913011e-17	21	14	0.65	28	4	0.1111	44	16	0.3488	62	75	1.2131	34	26	0.7576	4	19	6.0
XM_021723064.3	Wdr37	10	+	2927	66774435	66777361	0.7865222554112667	1.9611893533278813e-18	1.0318035097786132e-17	116	173	1.4957	54	57	1.0566	141	157	1.1143	109	202	1.8611	85	168	1.9881	80	212	2.6709
XM_040291540.2	Asns	2	+	345	197179544	197179888	2.825121039164265	3.433866846649172e-18	1.796614311478876e-17	3	15	7.0	7	13	2.0	3	14	6.5	12	183	16.5455	3	81	40.0	2	77	76.0
XM_005329734.5	Rad23b	4	+	1333	185377882	185379214	0.6610643104833144	4.444871915571959e-18	2.3127987384871675e-17	95	298	3.1596	50	216	4.3878	107	528	4.9717	104	749	7.2621	111	689	6.2545	133	806	6.0985
XM_005333732.5	Marchf5	1	-	435	33776605	33777039	1.2259979551475164	5.439395388608004e-18	2.81481280492447e-17	22	108	5.0952	28	88	3.2222	40	178	4.5385	19	213	11.7778	43	222	5.2619	9	240	29.875
XM_021729892.3	Znf281	10	-	145	29057362	29057506	0.7272094007847111	7.895523477759981e-18	4.0636199638253817e-17	97	118	1.2188	88	91	1.0345	184	273	1.4863	136	192	1.4148	100	187	1.8788	53	218	4.1731
XM_078026082.1	Ebna1bp2	11	-	238	31353437	31353674	1.7320841124086084	8.311753076031e-18	4.2547190070277606e-17	17	15	0.875	18	26	1.4706	35	28	0.7941	18	57	3.2941	20	39	2.0	6	48	9.4
XR_005737676.2	LOC120892882	7	+	3665	7567243	7570907	0.49098314492377526	1.0060607711833637e-17	5.122255646831428e-17	146	376	2.5862	91	170	1.8778	311	650	2.0935	327	961	2.9448	164	608	3.7239	278	765	2.7581
XM_078046187.1;XM_078046186.1	Cd82	4	-	160	21763615	21763774	1.367454708763972	1.4261228393422903e-17	7.222130100840369e-17	60	17	0.2712	43	19	0.4286	139	23	0.1594	42	38	0.9024	76	36	0.4667	33	27	0.8125
XM_078044285.1;XM_013360203.3;XM_013360204.4	Mtx3	1	-	126	90100235	90100360	1.6209234868865903	1.5202021794756793e-17	7.657614170018449e-17	15	18	1.2143	18	16	0.8824	27	23	0.8462	28	51	1.8519	29	62	2.1786	9	86	10.625
XM_078033860.1	LOC101968204	16	-	159	35915243	35915401	1.627218512763479	2.0740816710002774e-17	1.0392356309191867e-16	12	67	6.0	16	38	2.4667	31	131	4.3333	10	162	17.8889	20	130	6.7895	4	111	36.6667
XM_021735088.3;XM_005338023.5	Fam76b	4	-	429	81862462	81862890	1.252046260846696	2.786921031537322e-17	1.3890601141399178e-16	13	40	3.25	28	39	1.4074	69	110	1.6029	31	120	3.9667	37	96	2.6389	13	126	10.4167
XM_005338412.5	Fam43a	3	+	3105	138998512	139001616	1.6286022097646562	2.925397843838645e-17	1.450445946657171e-16	23	15	0.6364	26	7	0.24	97	20	0.1979	30	33	1.1034	31	19	0.6	27	37	1.3846
XM_005322683.4	Nfkbia	5	+	560	79431644	79432203	0.8512098788521297	6.140854981791749e-17	3.0288487852899925e-16	39	202	5.2895	24	98	4.2174	72	292	4.0986	74	569	7.7808	42	442	10.7561	110	734	6.7248
XM_005338430.5	Thnsl2	12	-	169	1266323	1266491	0.7813450571253818	6.560745575790252e-17	3.219184487188274e-16	49	448	9.3125	58	486	8.5088	109	1598	14.787	64	1117	17.7143	63	788	12.6935	18	777	45.6471
XM_078047480.1	Ostf1	4	-	228	137138520	137138747	1.3934488285189568	6.73433592471182e-17	3.2873278972691204e-16	33	33	1.0	18	35	2.0	60	83	1.3898	20	79	4.1053	24	47	2.0	10	71	7.7778
XM_040294268.2	Kynu	7	+	228	115036933	115037160	1.9388651099013179	8.927482287375003e-17	4.335551654432886e-16	5	125	31.0	10	69	7.5556	29	227	8.0714	6	146	29.0	3	231	115.0	10	351	38.8889
XM_078038648.1	LOC110597289	2	-	457	58012454	58012910	1.6315319763455882	1.1349645728374605e-16	5.483731890189159e-16	13	4	0.25	36	17	0.4571	32	14	0.4194	49	59	1.2083	42	46	1.0976	34	60	1.7879
XM_005330425.5	Atxn7l3b	6	-	3633	41458950	41462582	0.6656036062490895	1.6190728239080747e-16	7.783055656045415e-16	112	70	0.6216	111	36	0.3182	259	175	0.6744	213	179	0.8396	287	181	0.6294	164	223	1.362
XM_005324505.4	Prkce	12	-	1377	85144872	85146248	1.8021420969508428	1.98279146175209e-16	9.48335108221833e-16	8	15	2.0	14	6	0.3846	34	27	0.7879	20	41	2.1053	15	39	2.7143	11	63	6.2
XM_005331743.5	Rps29	5	+	109	67136413	67136521	1.7436997082551977	2.0105427835425794e-16	9.567758874446345e-16	12	85	7.6364	4	65	21.3333	15	142	10.0714	14	413	31.6923	16	337	22.4	4	307	102.0
XM_078053188.1	Cand1	6	-	378	47750845	47751222	0.80130366193059	2.3460460689713594e-16	1.1108528136579387e-15	67	70	1.0455	74	64	0.863	136	141	1.037	106	144	1.3619	140	160	1.1439	28	137	5.037
XR_013423083.1	LOC144364928	6	+	346	95536406	95536751	1.9276446423188458	4.176286109405866e-16	1.967633306272316e-15	19	11	0.5556	14	3	0.1538	34	13	0.3636	27	22	0.8077	16	28	1.8	15	38	2.6429
XM_005329077.4	Aasdhppt	4	+	1915	90498348	90500262	1.1327976044609815	4.994038642802732e-16	2.3412646508585083e-15	26	52	2.04	16	37	2.4	60	72	1.2034	59	143	2.4483	30	115	3.931	28	156	5.7407
XM_005331082.5	Bpgm	2	+	964	211616266	211617229	2.0001706533730337	5.683067779720958e-16	2.651165116943718e-15	3	23	11.0	11	19	1.8	11	20	1.9	12	112	10.0909	10	60	6.5556	5	121	30.0
XR_002484123.3	LOC106144929	2	+	2339	226552370	226554708	-0.940240034973992	6.551110044000315e-16	3.04112804493544e-15	59	58	0.9828	33	57	1.75	118	135	1.1453	83	62	0.7439	103	53	0.5098	79	52	0.6538
XM_005319604.3	Plk2	1	+	795	218721447	218722241	1.1179637783767709	9.962953446449283e-16	4.6023984945304734e-15	31	66	2.1667	16	18	1.1333	39	61	1.5789	53	147	2.8077	28	103	3.7778	76	348	4.6267
XR_013428861.1	LOC144369336	12	+	20566	59994738	60015303	1.6912857901289915	1.3707496766119948e-15	6.301456037628927e-15	356	9	0.0225	491	2	0.002	657	6	0.0076	566	15	0.0248	754	23	0.0292	700	40	0.0558
XM_005327314.5	Zmat2	1	+	1095	120954025	120955119	-1.124945157503901	1.59033308825282e-15	7.275581809543095e-15	17	136	8.4375	9	302	37.625	28	404	14.9259	29	328	11.6786	42	237	5.7561	38	198	5.3243
XM_078019485.1	Rpf2	8	-	132	52797739	52797870	1.0648324130586095	2.3785103589510497e-15	1.0829083220801174e-14	24	129	5.5652	34	71	2.1212	45	239	5.4091	39	221	5.7895	25	219	9.0833	14	210	16.0769
XM_078046935.1	Pcdh1	1	-	225	122240008	122240232	0.9893001819853389	2.711920903160257e-15	1.2287986101879251e-14	27	101	3.8462	34	54	1.6061	111	177	1.6	42	195	4.7317	67	161	2.4242	7	78	12.8333
XM_040270443.2	Cblb	3	+	3654	161672843	161676496	1.0664978002515233	3.87060996573633e-15	1.7454607797868117e-14	29	33	1.1429	36	16	0.4286	71	34	0.4714	87	95	1.093	69	127	1.8529	94	103	1.0968
XM_078032941.1;XM_078032940.1	Znf274	15	+	1447	723562	725008	1.3949814453592269	4.253982560966004e-15	1.9092518887368748e-14	12	21	1.8182	14	12	0.8462	30	40	1.3448	40	127	3.2308	29	113	4.0	31	100	3.3
XR_013425641.1	LOC144366577	9	-	822	2637730	2638551	1.198883510601602	5.023474577305019e-15	2.2439766154282325e-14	9	40	4.875	22	83	3.9048	62	95	1.541	39	221	5.7895	26	99	3.92	11	115	11.4
XM_078030101.1;XM_078030100.1	Pik3c3	13	-	167	30211613	30211779	1.2088241278922431	5.448804958813912e-15	2.422543800937453e-14	27	47	1.7692	9	15	1.75	64	91	1.4286	26	84	3.32	43	110	2.5952	20	127	6.6316
XM_005320474.5	Btbd3	5	-	136	164747686	164747821	1.9070485337009564	6.307255777596437e-15	2.7911080473756193e-14	14	11	0.7692	17	13	0.75	16	7	0.4	17	16	0.9375	15	32	2.2143	3	44	21.5
XR_005730928.2	LOC120887607	10	-	396	138888462	138888857	1.6203710829562192	6.501334330764768e-15	2.863610981969412e-14	115	6	0.0439	92	2	0.011	217	16	0.0694	148	11	0.068	157	12	0.0705	28	21	0.7407
XR_013424021.1;XR_013424024.1;XM_021722200.3;XM_078017227.1	Slc35f5	7	-	313	92797059	92797371	-1.0399393587361723	6.875281143989007e-15	3.0143015015544395e-14	45	45	1.0	41	46	1.125	92	113	1.2308	74	34	0.4521	86	40	0.4588	43	35	0.8095
XM_078022072.1	Hhip	9	-	894	129511045	129511938	0.7458764409280758	6.923133635563253e-15	3.02129380316977e-14	49	94	1.9375	84	102	1.2169	193	456	2.3698	64	158	2.4921	68	184	2.7313	43	199	4.7143
XM_005328685.5	Avpr1a	6	+	2279	51163793	51166071	0.9848455049945272	1.0960379951223898e-14	4.761229272389464e-14	55	72	1.3148	48	76	1.5957	35	64	1.8529	30	82	2.7931	44	104	2.3953	42	182	4.4146
XM_040280294.2	Bbs10	6	+	3330	39918978	39922307	-1.1176006732261723	1.3098480348548123e-14	5.664046068527431e-14	32	45	1.4194	19	17	0.8889	41	49	1.2	86	57	0.6588	96	48	0.4947	110	55	0.4954
XM_078047949.1	Or2k2	4	-	13719	188651975	188665693	-0.8944334099752582	1.5763845281788366e-14	6.785618855387992e-14	114	29	0.2478	104	36	0.3398	272	65	0.2362	312	43	0.135	247	33	0.1301	291	48	0.1621
XM_078018800.1	Fndc1	8	-	556	8201102	8201657	1.382650391003533	1.7564043489794744e-14	7.52631184834191e-14	36	13	0.3429	41	10	0.225	122	25	0.1983	53	31	0.5769	72	31	0.4225	13	22	1.75
XR_005725879.2	LOC120883698	7	-	204	184839820	184840023	1.3307487214778955	2.2956315322285776e-14	9.792626400993077e-14	18	27	1.5294	40	107	2.7179	32	31	0.9677	30	102	3.4828	12	30	2.6364	8	81	11.4286
XM_005321775.5;XM_005321776.4;XM_005321774.5	Cdk12	3	-	1646	22511768	22513413	0.6666038577375182	3.101831734205449e-14	1.3172352700863498e-13	69	74	1.0735	105	50	0.4712	191	147	0.7684	158	154	0.9745	153	168	1.0987	125	190	1.5242
XR_013438598.1	LOC144377606	5	+	204	168513096	168513299	1.9489821613788165	3.190424084550208e-14	1.3488087536022532e-13	4	11	3.3333	6	15	2.8	5	81	20.0	13	252	20.9167	12	276	25.0	6	247	49.2
XM_005319463.4	Orc5	2	-	199	174890952	174891150	1.035200073314214	3.544525737242596e-14	1.491851499186106e-13	41	49	1.2	28	22	0.7778	59	61	1.0345	64	109	1.7143	67	71	1.0606	8	92	13.0
XM_078043342.1;XM_078043341.1	Ryk	3	-	420	81462478	81462897	1.3043203287812302	4.250457713030576e-14	1.7810546257698918e-13	11	36	3.5	23	38	1.6818	35	78	2.2647	22	99	4.6667	29	88	3.1071	4	114	37.6667
