chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
10	Cd55	XM_040277189.2;XM_013360402.4;XM_013360403.4	XM_040277190.2;XM_021729221.3;XM_040277195.2	35474474	35478308	23.333	23.333	15.667	1.489	28.667	19.0	28.667	0.663	0.4609503760181439	2.520260706474596e-07	3.7306146008522082e-06	transcript1	transcript2	isoform_switched
10	Cux1	XM_078023833.1	XM_040277511.2	116846959	116862471	16.333	12.667	16.333	0.776	37.0	37.0	20.667	1.79	2.268420836328703	2.5558136776361015e-07	3.775392818416814e-06	transcript2	transcript1	isoform_switched
2	LOC101971256	XM_078036268.1	XM_005336154.4;XM_078036247.1;XM_013363305.4;XM_013363306.4;XM_078036254.1	8900094	8909455	30.333	30.333	27.333	1.11	54.667	32.0	54.667	0.585	0.551514925418397	3.8598931593226514e-07	5.485516825225006e-06	transcript1	transcript2	isoform_switched
3	Atp1b3	XM_078043428.1	XM_078043425.1	87906492	87909707	17.0	17.0	14.0	1.214	38.667	21.333	38.667	0.552	0.4584242678766961	3.902646599986849e-07	5.5352278469933e-06	transcript1	transcript2	isoform_switched
13	Kctd1	XM_078030218.1	XM_005329053.5	43336210	43382694	6.0	6.0	5.333	1.125	16.0	4.667	16.0	0.292	0.25159471345086626	3.964428521384249e-07	5.611676157506134e-06	transcript1	transcript2	isoform_switched
11	Ptger3	XM_078026494.1	XM_005332341.5	55752458	55832219	23.667	19.0	23.667	0.803	16.333	16.333	8.667	1.885	2.454000693160842	4.34131700456621e-07	6.1329716413713125e-06	transcript2	transcript1	isoform_switched
15	N4bp1	XM_078032262.1	XR_013430852.1	28021226	28026150	72.0	60.0	72.0	0.833	112.333	112.333	88.667	1.267	1.4746895474874664	4.653766808289525e-07	6.535467391522961e-06	transcript2	transcript1	isoform_switched
5	Ppp4r4	XM_078050777.1	XR_013439242.1	114067868	114109982	23.667	14.333	23.667	0.606	25.667	25.667	19.667	1.305	2.235568125345922	6.053353177664774e-07	8.225166913162823e-06	transcript2	transcript1	isoform_switched
13	LOC144369840	XR_013429638.1;XR_013429639.1;XR_013429641.1;XR_013429642.1	XR_013429640.1;XM_078030278.1	46756175	46817803	5.333	5.333	1.333	4.001	4.0	1.333	4.0	0.333	0.10221158610424082	6.10626012575494e-07	8.273160496240123e-06	transcript1	transcript2	isoform_switched
4	Carnmt1	XM_005324110.5	XM_040285661.2;XM_040285660.2	137236541	137241386	41.0	41.0	35.0	1.171	72.0	51.667	72.0	0.718	0.6094261245142744	7.190792980791264e-07	9.587723974388353e-06	transcript1	transcript2	isoform_switched
10	Ppp1r12b	XM_078022599.1;XM_078022598.1	XM_005330339.5	30830150	30950985	13.333	13.333	12.0	1.111	21.0	9.667	21.0	0.46	0.39390758206747634	8.607895826093165e-07	1.1286964692777779e-05	transcript1	transcript2	isoform_switched
8	Aig1	XM_005334853.5	XM_040283413.2	22077692	22244159	22.0	11.667	22.0	0.53	38.667	38.667	35.667	1.084	2.032373077314791	1.0183825277532345e-06	1.3159498362255952e-05	transcript2	transcript1	isoform_switched
11	LOC110598737	XM_078027663.1	XR_013428307.1	131917449	131921096	21.333	17.333	21.333	0.812	13.0	13.0	6.333	2.053	2.6310629921747632	1.0516662284502341e-06	1.3540440409702834e-05	transcript2	transcript1	isoform_switched
x	Mbnl3	XM_021734818.3;XM_040285645.2	XM_040285631.2;XM_040285616.2	19420413	19428138	112.667	112.667	105.667	1.066	168.333	128.333	168.333	0.762	0.7402034176448649	1.0902009161152144e-06	1.4011246430939216e-05	transcript1	transcript2	isoform_switched
x	Pola1	XM_078035011.1	XR_013431896.1	107780113	107926692	6.0	4.333	6.0	0.722	14.667	14.667	5.667	2.588	3.8495810219372686	1.1455800959467944e-06	1.4617437783407125e-05	transcript2	transcript1	isoform_switched
8	Pde10a	XM_078018762.1	XM_013356933.4	3524688	3532989	5.667	5.667	4.333	1.308	15.333	4.333	15.333	0.283	0.22181978063661056	1.2108897100245532e-06	1.5340809137677615e-05	transcript1	transcript2	isoform_switched
3	Med1	XM_078042085.1	XM_078042086.1	22556656	22561668	53.667	53.667	40.667	1.32	79.0	67.333	79.0	0.852	0.645215592731962	1.2646250768705606e-06	1.5852342512884493e-05	transcript1	transcript2	isoform_switched
1	Synpo	XM_078047854.1	XM_078047845.1	130122316	130128188	28.333	28.333	18.667	1.518	37.333	28.667	37.333	0.768	0.5296280225327058	1.8830550965883224e-06	2.276290710986223e-05	transcript1	transcript2	isoform_switched
10	C10H16orf89	XM_040278041.2;XM_021727636.3	XR_013427124.1;XR_013427122.1;XM_078024574.1	139552704	139556599	12.0	12.0	10.667	1.125	17.0	6.333	17.0	0.373	0.3559795422868217	2.1526859130283754e-06	2.567357403812736e-05	transcript1	transcript2	isoform_switched
4	Slc25a51	XM_040286069.2;XM_078047842.1	XR_013438181.1	176479839	176491417	26.333	13.333	26.333	0.506	31.0	31.0	28.667	1.081	1.9830606431659614	2.2292069455911636e-06	2.6434423013069937e-05	transcript2	transcript1	isoform_switched
14	Rbpms	XM_005340370.5	XR_013430399.1;XR_005726460.2;XM_040269235.2;XM_040269249.2;XM_040269246.2	55649115	55673060	24.0	24.0	14.667	1.636	24.667	19.333	24.667	0.784	0.4871726579658364	2.257174254062085e-06	2.665187510600671e-05	transcript1	transcript2	isoform_switched
4	Mapkap1	XM_021723550.3;XM_005320966.3	XM_005320970.4	200989554	201060896	32.0	29.333	32.0	0.917	67.667	67.667	45.333	1.493	1.6687119659944245	2.4122221818359295e-06	2.8388466007722014e-05	transcript2	transcript1	isoform_switched
9	Sel1l3	XM_078021157.1	XM_078021161.1	18835505	18843435	26.0	23.0	26.0	0.885	54.667	54.667	35.333	1.547	1.7841227151988777	2.4187524605959444e-06	2.8418345741655318e-05	transcript2	transcript1	isoform_switched
6	Nup58	XM_040281319.2;XM_040281318.2	XM_005337573.5;XM_005337572.5	119278862	119290579	20.0	20.0	18.333	1.091	38.333	21.333	38.333	0.557	0.510242297317482	2.4309517312015502e-06	2.8514623272084082e-05	transcript1	transcript2	isoform_switched
8	Znf318	XR_013425155.1;XR_013425156.1	XM_078019973.1	108101594	108106252	48.667	48.667	34.667	1.404	49.667	44.0	49.667	0.886	0.6120996278206582	3.003602944358987e-06	3.4716969097136344e-05	transcript1	transcript2	isoform_switched
12	Rnaseh1	XM_078029744.1	XM_040271200.2	118832092	118834695	22.667	22.667	17.0	1.333	32.667	22.667	32.667	0.694	0.5108799275805913	3.022135594681485e-06	3.4799651706886695e-05	transcript1	transcript2	isoform_switched
15	Mamstr	XM_005336642.5	XM_021734160.3	7291441	7312628	12.667	9.0	12.667	0.711	14.0	14.0	6.333	2.211	2.8376159708347757	3.0254191582251216e-06	3.4799651706886695e-05	transcript2	transcript1	isoform_switched
15	Lrfn1	XM_005336407.4	XM_078032093.1	14489329	14539293	6.0	1.667	6.0	0.278	5.333	5.333	2.0	2.666	5.991923246365461	3.34496155804083e-06	3.798425246132489e-05	transcript2	transcript1	isoform_switched
7	Hecw2	XM_013358202.4	XM_078017779.1	160915856	160985413	8.667	5.667	8.667	0.654	10.667	10.667	5.333	2.0	3.383797816005528	3.49071029912509e-06	3.951328669279911e-05	transcript2	transcript1	isoform_switched
2	Upb1	XM_078038892.1	XM_021732635.3;XM_005334449.4	73902619	73914362	70.333	70.333	53.333	1.319	74.667	64.333	74.667	0.862	0.6693116684443046	3.691714599271787e-06	4.165611402030923e-05	transcript1	transcript2	isoform_switched
x	Tmem164	XM_078034396.1	XM_078034397.1	38416132	38426000	12.0	10.333	12.0	0.861	24.667	24.667	10.667	2.312	2.4222729332655706	3.9849856953372354e-06	4.468204433197026e-05	transcript2	transcript1	isoform_switched
11	Fggy	XM_078026362.1	XR_013427819.1	45635302	45673873	39.667	39.667	26.0	1.526	49.0	48.667	49.0	0.993	0.5947941738970224	4.640831804330676e-06	5.15487089654203e-05	transcript1	transcript2	isoform_switched
4	Fnbp1	XM_078048463.1	XM_013356675.4	204494689	204498475	23.667	16.333	23.667	0.69	39.333	39.333	31.333	1.255	1.8649292628273897	5.052508046071215e-06	5.560101590112373e-05	transcript2	transcript1	isoform_switched
8	Rmnd1	XR_013424768.1	XM_021723905.3;XM_005321372.5	14615664	14638676	85.333	85.333	63.667	1.34	62.667	57.333	62.667	0.915	0.6748905432674567	6.0081563324109955e-06	6.531003524697143e-05	transcript1	transcript2	isoform_switched
x	LOC110596925	XR_005731922.2	XR_013431837.1	83477014	83485442	12.667	12.667	9.333	1.357	23.333	13.667	23.333	0.586	0.42327864184900804	6.241729243056726e-06	6.753968421058342e-05	transcript1	transcript2	isoform_switched
x	LOC110596925	XR_005731924.2	XR_013431837.1	83477017	83485442	12.667	12.667	9.333	1.357	23.333	13.667	23.333	0.586	0.42327864184900804	6.241729243056726e-06	6.753968421058342e-05	transcript1	transcript2	isoform_switched
15	Meak7	XM_078032755.1;XM_078032754.1	XM_078032757.1	57455712	57457758	14.667	12.0	14.667	0.818	23.333	23.333	13.667	1.707	2.2477793789418072	7.190485704378821e-06	7.698685445891309e-05	transcript2	transcript1	isoform_switched
4	LOC106145028	XR_013438205.1	XR_013438203.1	183232811	183243093	127.0	127.0	119.0	1.067	129.0	102.0	129.0	0.791	0.7489031992002114	7.793039289390766e-06	8.256910675664026e-05	transcript1	transcript2	isoform_switched
12	Eml6	XR_013428978.1	XM_078029170.1	77220014	77223601	9.667	9.667	6.0	1.611	13.667	7.667	13.667	0.561	0.3352085924483264	7.878697576533016e-06	8.335264003702091e-05	transcript1	transcript2	isoform_switched
1	Cwc27	XM_005319570.4	XM_040273836.2	213148328	213267816	12.0	6.0	12.0	0.5	15.0	15.0	11.667	1.286	2.756327524709865	8.517307067444405e-06	8.93125571726129e-05	transcript2	transcript1	isoform_switched
4	Kdm4c	XR_013438119.1	XM_005327972.5	149949250	150209812	27.667	27.667	22.667	1.221	35.0	21.333	35.0	0.61	0.5342186664511277	9.045295390530321e-06	9.443182284541919e-05	transcript1	transcript2	isoform_switched
10	Atp2b4	XM_021729849.3	XM_005330316.5	32042711	32047076	7.0	7.0	3.0	2.333	8.667	4.667	8.667	0.538	0.2569498867472814	1.040758425802718e-05	0.00010786317309629334	transcript1	transcript2	isoform_switched
4	Glis3	XM_040285711.2	XM_078047598.1	146638376	146809361	6.0	4.333	6.0	0.722	12.667	12.667	4.667	2.714	3.6036278539229105	1.0525374657179307e-05	0.00010892538889406492	transcript2	transcript1	isoform_switched
5	Tp53bp1	XM_078049701.1;XM_078049702.1	XM_013358133.4	36844512	36848275	5.333	5.333	3.0	1.778	10.333	5.0	10.333	0.484	0.25706342135145327	1.3088986943399806e-05	0.0001327543974886134	transcript1	transcript2	isoform_switched
5	Tasp1	XM_078051403.1;XM_078051405.1	XR_013439540.1	163276986	163406775	19.667	19.667	14.667	1.341	30.333	22.0	30.333	0.725	0.5103673316167422	1.3316471305592273e-05	0.0001341064719884257	transcript1	transcript2	isoform_switched
9	Trim2	XM_021730255.3;XM_078022015.1;XM_078022016.1	XM_040293177.2	122024820	122037248	30.667	29.333	30.667	0.957	46.0	46.0	28.0	1.643	1.7095263150144118	1.3403227387684017e-05	0.00013478951836202007	transcript2	transcript1	isoform_switched
7	Asph	XM_005322973.5	XR_013423955.1;XR_013423954.1	63257910	63267958	42.667	32.667	42.667	0.766	54.333	54.333	45.667	1.19	1.579183423857467	1.590784512393633e-05	0.00015863285333673203	transcript2	transcript1	isoform_switched
3	Itsn1	XM_021725317.2	XM_021725318.3	206571510	206577833	19.667	19.333	19.667	0.983	46.667	46.667	25.0	1.867	1.7943322399233674	1.625335670098204e-05	0.0001611753477868971	transcript2	transcript1	isoform_switched
1	Lrmda	XR_013435024.1	XR_013435022.1	46228404	46588856	5.667	2.333	5.667	0.412	7.333	7.333	4.0	1.833	4.479277033343721	1.692272695271072e-05	0.0001668834015281168	transcript2	transcript1	isoform_switched
12	Tsga10	XM_040270782.2	XM_078028542.1	38076769	38112020	5.333	2.667	5.333	0.5	8.667	8.667	2.667	3.25	4.762506969671571	1.8849296705882305e-05	0.00018359369705319014	transcript2	transcript1	isoform_switched
5	Klc1	XM_078051000.1	XM_078050990.1;XM_078050995.1;XM_078050999.1	122692279	122706717	44.0	44.0	34.0	1.294	46.0	39.0	46.0	0.848	0.6310549794498358	1.901432905194946e-05	0.00018494811864737726	transcript1	transcript2	isoform_switched
15	Mbtps1	XM_005335459.5	XM_040279997.2	57212035	57217496	22.333	12.667	22.333	0.567	28.667	28.667	25.333	1.132	1.9362993001887019	2.0157272883361077e-05	0.0001949997050672974	transcript2	transcript1	isoform_switched
10	Zbtb18	XM_040277046.2	XM_040277050.2	55473474	55476213	32.333	22.667	32.333	0.701	49.0	49.0	43.667	1.122	1.656858508960777	2.050772984412627e-05	0.00019785235296772226	transcript2	transcript1	isoform_switched
11	Kif1b	XM_078025266.1	XM_078025246.1;XM_078025248.1;XM_078025254.1;XM_078025255.1;XM_078025257.1;XM_078025250.1;XM_078025252.1;XM_078025258.1;XM_078025259.1;XM_078025251.1;XM_078025249.1;XM_078025253.1;XM_078025256.1;XM_078025267.1;XM_078025268.1;XM_078025263.1;XM_078025269.1;XM_078025264.1;XM_078025247.1;XM_078025262.1;XM_078025265.1	6477287	6538832	43.0	43.0	30.0	1.433	52.0	47.0	52.0	0.904	0.6364991357738692	2.2588693024487238e-05	0.00021588120044879077	transcript1	transcript2	isoform_switched
6	Brd1	XM_078052498.1;XM_078052499.1	XM_078052495.1	1042506	1067398	42.667	42.667	36.0	1.185	53.333	39.0	53.333	0.731	0.6402687525812514	2.4201320336760177e-05	0.00023005794499029702	transcript1	transcript2	isoform_switched
10	Cep20	XM_078024309.1	XR_001229712.4;XM_005323700.5	133094473	133105097	17.0	17.0	9.667	1.759	16.667	14.0	16.667	0.84	0.4377103923124286	2.4278971576009604e-05	0.0002304883701615845	transcript1	transcript2	isoform_switched
2	Nbeal2	XM_005332927.4	XM_078029140.1	16720972	16725539	12.0	8.667	12.0	0.722	14.333	14.333	8.0	1.792	2.486522607560779	2.497623281243129e-05	0.00023647709790493453	transcript2	transcript1	isoform_switched
7	LOC144365550	XM_078017493.1	XM_078017481.1	130966769	131017159	13.667	6.667	13.667	0.488	14.0	14.0	11.667	1.2	2.4775136870428582	2.5779179261430663e-05	0.0002434320375880455	transcript2	transcript1	isoform_switched
5	Tasp1	XM_078051403.1;XM_078051405.1	XM_078051397.1	163276986	163406773	19.667	19.667	15.0	1.311	30.333	22.0	30.333	0.725	0.5246938399896316	2.7430818491350986e-05	0.0002565743074809524	transcript1	transcript2	isoform_switched
13	Aopep	XM_078030515.1;XM_078030516.1;XM_078030518.1;XM_078030519.1;XM_078030520.1;XM_078030522.1	XM_078030512.1;XM_078030525.1;XM_078030526.1	91461234	91482197	64.667	64.667	46.667	1.386	77.333	71.667	77.333	0.927	0.6893002149343176	2.7601286423853662e-05	0.00025742266037677284	transcript1	transcript2	isoform_switched
10	Rcor3	XM_078022768.1	XM_013360395.4	38827747	38830452	70.0	70.0	65.0	1.077	151.667	120.333	151.667	0.793	0.7297224831214665	2.773078377935179e-05	0.00025742266037677284	transcript1	transcript2	isoform_switched
15	LOC101958629	XM_005318410.5	XM_078032655.1	49484020	49490037	31.0	31.0	25.0	1.24	41.333	31.0	41.333	0.75	0.5983545151002385	2.83871785111652e-05	0.00026248923506428084	transcript1	transcript2	isoform_switched
4	Pik3c2a	XR_013437738.1	XM_078046404.1;XM_078046406.1;XM_078046407.1	45689069	45694789	19.667	19.667	17.667	1.113	24.0	12.667	24.0	0.528	0.5026782659082933	3.091112363287631e-05	0.0002832525099949541	transcript1	transcript2	isoform_switched
14	Mfhas1	XM_005330781.5	XM_078031316.1	69976142	70060012	50.333	42.0	50.333	0.834	66.0	66.0	55.333	1.193	1.4890808545465737	3.346854898967479e-05	0.00030330143184444515	transcript2	transcript1	isoform_switched
6	Pibf1	XM_078015798.1;XM_005324816.5	XR_005732060.2	137265299	137280625	4.333	3.667	4.333	0.846	14.667	14.667	5.0	2.933	3.503125101144672	3.348243334687274e-05	0.00030330143184444515	transcript2	transcript1	isoform_switched
3	Kansl1	XR_013436010.1	XM_040268648.2	16808155	16810378	44.333	44.333	41.0	1.081	105.333	77.0	105.333	0.731	0.6904422153022772	3.5092833820903486e-05	0.00031627971747447196	transcript1	transcript2	isoform_switched
10	Sdccag8	XM_078022971.1	XM_040277164.2	56000697	56031130	22.667	15.667	22.667	0.691	19.333	19.333	14.667	1.318	1.9605533152199865	5.210560610353316e-05	0.0004568865953905863	transcript2	transcript1	isoform_switched
11	Cdc42	XM_013364570.4	XM_013364567.4	14543828	14546614	49.0	49.0	40.667	1.205	50.333	42.667	50.333	0.848	0.6610516416234504	5.6334564638281436e-05	0.0004903448658002003	transcript1	transcript2	isoform_switched
6	Fry	XM_021730283.3;XM_021730276.3;XM_078016145.1;XM_078016144.1	XM_078016147.1	173080658	173094644	10.667	8.0	10.667	0.75	18.667	18.667	10.0	1.867	2.345867146018949	5.84631890855235e-05	0.0005051673620011254	transcript2	transcript1	isoform_switched
15	LOC101956983	XM_078032027.1	XM_078032028.1	13397941	13427292	12.0	12.0	5.333	2.25	14.0	12.333	14.0	0.881	0.390217232379877	6.064708831096983e-05	0.0005215063632537502	transcript1	transcript2	isoform_switched
4	Ralgps1	XM_078048267.1	XM_078048256.1	202431568	202440084	10.0	5.333	10.0	0.533	13.333	13.333	9.333	1.429	2.5986438985612508	6.108877656148925e-05	0.000524670795075758	transcript2	transcript1	isoform_switched
2	Ubn2	XM_078040615.1	XM_078040616.1	216617414	216628276	26.333	26.333	18.333	1.436	36.0	29.333	36.0	0.815	0.5815560361679103	6.256066192627575e-05	0.0005366649553193776	transcript1	transcript2	isoform_switched
6	Pex26	XM_078015562.1	XM_005340579.5	113092299	113096860	31.667	31.667	18.333	1.727	28.333	28.0	28.333	0.988	0.575043181066583	6.791373110510008e-05	0.0005784040256797998	transcript1	transcript2	isoform_switched
1	Zswim6	XM_005319587.4	XM_078016106.1	216094323	216096886	33.0	22.0	33.0	0.667	58.333	58.333	56.333	1.036	1.5774571197564589	7.649667658894185e-05	0.0006453274138782771	transcript2	transcript1	isoform_switched
5	LOC101972350	XM_078050492.1	XM_078050493.1	96148131	96153226	9.333	9.333	6.0	1.556	20.333	13.0	20.333	0.639	0.42334290145114617	8.395108282483963e-05	0.0007015630395690824	transcript1	transcript2	isoform_switched
3	Slc25a36	XR_013436540.1	XM_078043416.1	87159107	87163492	8.333	8.333	3.333	2.5	12.0	10.0	12.0	0.833	0.35522049671409933	9.447939309094807e-05	0.0007794823624652958	transcript1	transcript2	isoform_switched
6	Pcid2	XM_078016363.1	XM_078016365.1	199499421	199501955	21.333	17.0	21.333	0.797	27.333	27.333	19.333	1.414	1.823440401726377	0.00010578975348957553	0.0008530272308559204	transcript2	transcript1	isoform_switched
1	Map3k1	XM_021722458.3	XR_013423538.1	220115384	220117877	16.0	14.333	16.0	0.896	44.333	44.333	24.333	1.822	1.7892251229460658	0.00010783544010481624	0.0008675482715176568	transcript2	transcript1	isoform_switched
13	Epg5	XM_078030092.1	XM_013358754.4	26974081	26983523	23.667	15.333	23.667	0.648	30.667	30.667	27.0	1.136	1.7504318023469516	0.00010831224306885715	0.0008694286027624159	transcript2	transcript1	isoform_switched
x	Bclaf3	XM_078035044.1	XM_021732910.3;XM_021732911.3;XM_078035042.1;XM_040267770.2;XM_040294804.2;XM_040267828.2;XM_021732915.3;XM_013362640.4;XM_078035043.1;XM_078035045.1	112304145	112322981	16.0	16.0	9.667	1.655	19.667	16.667	19.667	0.847	0.4926793682417931	0.00011258489416392464	0.0008966492689565363	transcript1	transcript2	isoform_switched
1	Gcnt4	XR_013436549.1	XM_040272742.2	84021750	84040307	10.333	9.667	10.333	0.936	19.667	19.667	8.0	2.458	2.4402568978145607	0.00011333884974385692	0.000901645374498616	transcript2	transcript1	isoform_switched
1	Rhobtb1	XM_078041623.1	XM_013362418.4;XM_021732473.3	59689476	59691499	46.667	46.667	42.667	1.094	99.333	76.0	99.333	0.765	0.7029545177555742	0.00011549708179614829	0.0009167661342124591	transcript1	transcript2	isoform_switched
6	LOC144364916	XM_078015185.1	XM_078015182.1;XM_078015183.1;XM_078015184.1	88968279	89012914	6.333	6.333	2.333	2.715	4.667	2.667	4.667	0.571	0.2069858803070815	0.0001192065638239641	0.000939923293938676	transcript1	transcript2	isoform_switched
2	Zc3hav1l	XM_005332413.5	XM_040291366.2	216365909	216370669	4.667	2.333	4.667	0.5	6.0	6.0	2.667	2.25	4.203592814371258	0.00011957719668338297	0.0009418026995416888	transcript2	transcript1	isoform_switched
8	LOC144366324	XR_013425340.1	XR_013425339.1	136056179	136078094	11.667	11.667	11.333	1.029	20.0	9.0	20.0	0.45	0.45642113404874535	0.00012170398901963227	0.0009574943666516927	transcript1	transcript2	isoform_switched
2	Crkl	XM_005334491.5	XR_013434585.1	72096762	72100361	53.667	40.0	53.667	0.745	41.0	41.0	37.0	1.108	1.4964322935064913	0.00012208661610849618	0.0009594444886230604	transcript2	transcript1	isoform_switched
x	LOC110597940	XR_013431714.1	XR_013431712.1	43577647	43586066	14.0	14.0	7.0	2.0	10.333	8.667	10.333	0.839	0.42335597060499125	0.0001301119120713058	0.0010135632537720976	transcript1	transcript2	isoform_switched
2	Abcb1	XR_013435321.1	XM_013365053.4	205907024	205933841	23.0	23.0	21.333	1.078	27.0	16.0	27.0	0.593	0.5556016814821755	0.000130387080718019	0.0010145967373904868	transcript1	transcript2	isoform_switched
